,duration,station_A_id,station_A_name,station_B_id,station_B_name,bike_id,user_type,user_birth_year,user_gender,tire_sizes,ride_date
22124,14 minutes,21,Montgomery St BART Station (Market St at 2nd St),58,Market St at 10th St,2068,Subscriber,1986,Male,27.0,2017-05-13
22125,9 minutes,22,Howard St at Beale St,60,8th St at Ringold St,5412,Subscriber,1987,Male,29.0,2019-12-29
22126,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),22,Howard St at Beale St,1104,Subscriber,1986,Male,27.0,2018-07-10
22127,7 minutes,3,Powell St BART Station (Market St at 4th St),30,San Francisco Caltrain (Townsend St at 4th St),5247,Subscriber,1996,Male,26.0,2019-05-08
22128,15 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),17,Embarcadero BART Station (Beale St at Market St),2702,Subscriber,1968,Male,26.0,2022-04-29
22129,7 minutes,81,Berry St at 4th St,28,The Embarcadero at Bryant St,2618,Subscriber,1985,Male,27.0,2018-11-09
22130,12 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),58,Market St at 10th St,3616,Subscriber,1991,Male,26.0,2019-07-06
22131,12 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),1584,Subscriber,1988,Male,27.0,2019-04-07
22132,13 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),58,Market St at 10th St,2436,Subscriber,1995,Male,27.0,2019-11-27
22133,12 minutes,30,San Francisco Caltrain (Townsend St at 4th St),14,Clay St at Battery St,406,Subscriber,1989,Male,27.0,2017-10-02
22134,6 minutes,5,Powell St BART Station (Market St at 5th St),63,Bryant St at 6th St,3105,Subscriber,1982,Female,27.0,2019-03-29
22135,10 minutes,81,Berry St at 4th St,22,Howard St at Beale St,2497,Subscriber,1986,Male,26.0,2017-04-22
22136,14 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),10,Washington St at Kearny St,3569,Subscriber,1973,Male,29.0,2019-08-12
22137,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),20,Mechanics Monument Plaza (Market St at Bush St),1864,Subscriber,1991,Male,27.0,2019-02-24
22138,11 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),3034,Subscriber,1984,Male,26.0,2022-04-29
22139,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),2152,Subscriber,1977,Male,27.0,2017-01-04
22140,7 minutes,81,Berry St at 4th St,22,Howard St at Beale St,5070,Subscriber,1988,Male,29.0,2022-04-29
22141,11 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),1653,Subscriber,1988,Female,26.0,2017-03-11
22142,12 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),78,Folsom St at 9th St,1905,Subscriber,1994,Female,26.0,2017-08-30
22143,11 minutes,81,Berry St at 4th St,6,The Embarcadero at Sansome St,4940,Subscriber,1983,Other,27.0,2022-04-29
22144,4 minutes,22,Howard St at Beale St,8,The Embarcadero at Vallejo St,5342,Subscriber,1970,Male,27.0,2018-02-28
22145,9 minutes,81,Berry St at 4th St,16,Steuart St at Market St,5548,Subscriber,1982,Male,27.0,2022-04-29
22146,13 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),20,Mechanics Monument Plaza (Market St at Bush St),2784,Customer,1974,Male,27.0,2020-01-23
22147,11 minutes,81,Berry St at 4th St,90,Townsend St at 7th St,4822,Subscriber,1968,Male,26.0,2017-11-26
22148,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),116,Mississippi St at 17th St,2119,Subscriber,1983,Male,26.0,2018-06-13
22149,3 minutes,81,Berry St at 4th St,92,Mission Bay Kids Park,5482,Subscriber,1984,Male,26.0,2019-07-28
22150,9 minutes,22,Howard St at Beale St,10,Washington St at Kearny St,5027,Subscriber,1982,Male,26.0,2022-04-29
22151,5 minutes,5,Powell St BART Station (Market St at 5th St),64,5th St at Brannan St,2907,Subscriber,1989,Female,26.0,2018-04-08
22152,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),61,Howard St at 8th St,2238,Subscriber,1990,Male,29.0,2018-12-25
22153,10 minutes,81,Berry St at 4th St,22,Howard St at Beale St,1396,Subscriber,1978,Male,26.0,2022-04-29
22154,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),77,11th St at Natoma St,109,Subscriber,1983,Male,26.0,2017-11-07
22155,15 minutes,21,Montgomery St BART Station (Market St at 2nd St),87,Folsom St at 13th St,5191,Subscriber,1987,Male,26.0,2018-02-22
22156,13 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),1896,Subscriber,1958,Female,29.0,2018-03-10
22157,2 minutes,21,Montgomery St BART Station (Market St at 2nd St),37,2nd St at Folsom St,5384,Subscriber,1970,Male,26.0,2017-11-13
22158,11 minutes,81,Berry St at 4th St,44,Civic Center/UN Plaza BART Station (Market St at McAllister St),4793,Subscriber,1985,Female,26.0,2022-04-29
22159,14 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),10,Washington St at Kearny St,3379,Subscriber,1976,Male,26.0,2017-03-23
22160,13 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),14,Clay St at Battery St,5282,Subscriber,1989,Male,27.0,2022-04-29
22161,2 minutes,3,Powell St BART Station (Market St at 4th St),47,4th St at Harrison St,5566,Subscriber,1995,Male,26.0,2018-09-04
22162,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),350,8th St at Brannan St,3542,Subscriber,1991,Male,27.0,2018-09-07
22163,52 minutes,3,Powell St BART Station (Market St at 4th St),10,Washington St at Kearny St,5290,Subscriber,1974,Male,26.0,2022-04-29
22164,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),363,Salesforce Transit Center (Natoma St at 2nd St),908,Subscriber,1979,Male,26.0,2022-04-29
22165,6 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),50,2nd St at Townsend St,4719,Subscriber,1981,Male,26.0,2022-04-29
22166,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),9,Broadway at Battery St,4602,Subscriber,1975,Male,27.0,2019-07-25
22167,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),10,Washington St at Kearny St,2026,Subscriber,1958,Male,26.0,2022-04-29
22168,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),19,Post St at Kearny St,3388,Subscriber,1986,Male,29.0,2017-10-22
22169,13 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),58,Market St at 10th St,3643,Subscriber,1979,Male,26.0,2020-01-24
22170,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),284,Yerba Buena Center for the Arts (Howard St at 3rd St),3671,Subscriber,1983,Male,26.0,2019-12-19
22171,13 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),77,11th St at Natoma St,176,Customer,1987,Male,29.0,2018-11-07
22172,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),19,Post St at Kearny St,444,Subscriber,1985,Male,26.0,2017-10-27
22173,5 minutes,5,Powell St BART Station (Market St at 5th St),21,Montgomery St BART Station (Market St at 2nd St),5229,Subscriber,1991,Male,26.0,2019-05-04
22174,12 minutes,30,San Francisco Caltrain (Townsend St at 4th St),41,Golden Gate Ave at Polk St,48,Subscriber,1969,Male,27.0,2017-07-13
22175,4 minutes,81,Berry St at 4th St,93,4th St at Mission Bay Blvd S,1655,Subscriber,1950,Female,27.0,2018-02-25
22176,12 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),11,Davis St at Jackson St,2351,Customer,1996,Male,26.0,2018-09-06
22177,6 minutes,30,San Francisco Caltrain (Townsend St at 4th St),343,Bryant St at 2nd St,2187,Subscriber,1960,Female,27.0,2022-04-29
22178,10 minutes,16,Steuart St at Market St,50,2nd St at Townsend St,2726,Subscriber,1977,Male,27.0,2017-06-23
22179,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),104,4th St at 16th St,119,Subscriber,1982,Female,29.0,2017-11-14
22180,9 minutes,81,Berry St at 4th St,22,Howard St at Beale St,5412,Subscriber,1992,Female,29.0,2022-04-29
22181,6 minutes,3,Powell St BART Station (Market St at 4th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),1104,Customer,1988,Male,27.0,2017-02-21
22182,4 minutes,81,Berry St at 4th St,93,4th St at Mission Bay Blvd S,953,Subscriber,1947,Male,27.0,2022-04-29
22183,5 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),89,Division St at Potrero Ave,903,Subscriber,1989,Male,26.0,2019-06-27
22184,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),343,Bryant St at 2nd St,4653,Customer,1983,Male,26.0,2017-05-24
22185,11 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),20,Mechanics Monument Plaza (Market St at Bush St),4799,Subscriber,1989,Female,29.0,2022-04-29
22186,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),59,S Van Ness Ave at Market St,5204,Subscriber,1967,Male,29.0,2018-05-12
22187,15 minutes,22,Howard St at Beale St,74,Laguna St at Hayes St,5019,Subscriber,1977,Male,26.0,2018-07-01
22188,13 minutes,16,Steuart St at Market St,30,San Francisco Caltrain (Townsend St at 4th St),963,Subscriber,1991,Male,26.0,2019-12-20
22189,1 minutes,81,Berry St at 4th St,81,Berry St at 4th St,1360,Subscriber,1985,Male,26.0,2017-02-25
22190,2 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),66,3rd St at Townsend St,242,Subscriber,1978,Male,27.0,2018-11-20
22191,7 minutes,5,Powell St BART Station (Market St at 5th St),64,5th St at Brannan St,688,Subscriber,1990,Male,26.0,2017-02-22
22192,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),3,Powell St BART Station (Market St at 4th St),5105,Subscriber,1969,Male,26.0,2022-04-29
22193,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),112,Harrison St at 17th St,4835,Subscriber,1991,Male,29.0,2017-12-24
22194,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),19,Post St at Kearny St,2684,Subscriber,1990,Male,29.0,2018-02-16
22195,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),16,Steuart St at Market St,4413,Subscriber,1982,Female,26.0,2022-04-29
22196,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),23,The Embarcadero at Steuart St,484,Subscriber,1983,Male,26.0,2019-04-18
22197,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),5384,Subscriber,1968,Male,26.0,2018-11-17
22198,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),363,Salesforce Transit Center (Natoma St at 2nd St),5555,Subscriber,1996,Male,29.0,2019-05-28
22199,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),4405,Subscriber,1984,Male,26.0,2017-07-21
22200,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),60,8th St at Ringold St,4956,Subscriber,1973,Male,27.0,2018-04-07
22201,12 minutes,21,Montgomery St BART Station (Market St at 2nd St),93,4th St at Mission Bay Blvd S,4397,Subscriber,1986,Female,26.0,2018-03-31
22202,18 minutes,16,Steuart St at Market St,63,Bryant St at 6th St,5328,Subscriber,1962,Female,29.0,2018-10-01
22203,15 minutes,16,Steuart St at Market St,104,4th St at 16th St,2743,Subscriber,1974,Male,26.0,2017-08-16
22204,19 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),59,S Van Ness Ave at Market St,4954,Subscriber,1992,Male,29.0,2018-03-01
22205,7 minutes,81,Berry St at 4th St,22,Howard St at Beale St,5262,Subscriber,1982,Male,26.0,2017-08-28
22206,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),27,Beale St at Harrison St,5276,Subscriber,1990,Male,27.0,2022-04-29
22207,5 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),90,Townsend St at 7th St,2034,Subscriber,1991,Male,29.0,2019-05-21
22208,8 minutes,5,Powell St BART Station (Market St at 5th St),350,8th St at Brannan St,5226,Subscriber,1991,Male,27.0,2017-09-26
22209,8 minutes,16,Steuart St at Market St,50,2nd St at Townsend St,859,Subscriber,1984,Male,29.0,2019-12-12
22210,6 minutes,30,San Francisco Caltrain (Townsend St at 4th St),19,Post St at Kearny St,4713,Subscriber,1972,Male,29.0,2018-04-11
22211,8 minutes,22,Howard St at Beale St,9,Broadway at Battery St,4825,Subscriber,1959,Male,26.0,2019-06-25
22212,2 minutes,3,Powell St BART Station (Market St at 4th St),47,4th St at Harrison St,1954,Subscriber,1981,Male,26.0,2022-04-29
22213,19 minutes,16,Steuart St at Market St,126,Esprit Park,1199,Subscriber,1970,Male,27.0,2022-04-29
22214,6 minutes,22,Howard St at Beale St,49,S Park St at 3rd St,449,Subscriber,1990,Male,26.0,2017-08-11
22215,5 minutes,81,Berry St at 4th St,349,Howard St at Mary St,5469,Subscriber,1982,Male,26.0,2018-03-26
22216,5 minutes,30,San Francisco Caltrain (Townsend St at 4th St),37,2nd St at Folsom St,5063,Subscriber,1992,Male,29.0,2017-09-24
22217,3 minutes,3,Powell St BART Station (Market St at 4th St),47,4th St at Harrison St,5133,Subscriber,1984,Female,26.0,2020-02-09
22218,5 minutes,16,Steuart St at Market St,6,The Embarcadero at Sansome St,3035,Subscriber,1979,Male,26.0,2022-04-29
22219,19 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),97,14th St at Mission St,2458,Subscriber,1983,Female,26.0,2017-02-26
22220,11 minutes,16,Steuart St at Market St,81,Berry St at 4th St,2692,Subscriber,1986,Male,27.0,2019-07-12
22221,7 minutes,5,Powell St BART Station (Market St at 5th St),64,5th St at Brannan St,1118,Subscriber,1971,Male,26.0,2022-04-29
22222,6 minutes,3,Powell St BART Station (Market St at 4th St),64,5th St at Brannan St,5379,Subscriber,1995,Male,29.0,2019-09-30
22223,17 minutes,30,San Francisco Caltrain (Townsend St at 4th St),9,Broadway at Battery St,935,Subscriber,1967,Male,26.0,2018-06-12
22224,17 minutes,30,San Francisco Caltrain (Townsend St at 4th St),383,Golden Gate Ave at Franklin St,5417,Subscriber,1980,Male,29.0,2018-06-10
22225,19 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),123,Folsom St at 19th St,3574,Subscriber,1965,Male,29.0,2019-08-25
22226,2 minutes,81,Berry St at 4th St,364,China Basin St at 3rd St,181,Customer,1988,Male,27.0,2017-04-17
22227,8 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),4719,Customer,1994,Female,26.0,2018-11-20
22228,7 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),4848,Subscriber,1992,Male,26.0,2019-04-03
22229,8 minutes,5,Powell St BART Station (Market St at 5th St),49,S Park St at 3rd St,5418,Subscriber,1961,Male,26.0,2018-11-08
22230,7 minutes,21,Montgomery St BART Station (Market St at 2nd St),64,5th St at Brannan St,5246,Subscriber,1973,Male,27.0,2018-08-30
22231,8 minutes,16,Steuart St at Market St,364,China Basin St at 3rd St,5247,Subscriber,1980,Female,26.0,2019-11-28
22232,24 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),99,Folsom St at 15th St,3619,Subscriber,1980,Male,29.0,2017-07-13
22233,7 minutes,5,Powell St BART Station (Market St at 5th St),90,Townsend St at 7th St,1755,Subscriber,1995,Male,29.0,2019-08-07
22234,13 minutes,21,Montgomery St BART Station (Market St at 2nd St),126,Esprit Park,5322,Subscriber,1991,Male,29.0,2017-07-27
22235,1 minutes,22,Howard St at Beale St,25,Howard St at 2nd St,1497,Subscriber,1974,Male,27.0,2017-02-05
22236,10 minutes,16,Steuart St at Market St,50,2nd St at Townsend St,1809,Subscriber,1966,Female,26.0,2019-01-31
22237,12 minutes,16,Steuart St at Market St,324,Union Square (Powell St at Post St),335,Subscriber,1987,Female,26.0,2019-06-29
22238,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),37,2nd St at Folsom St,4926,Subscriber,1984,Male,26.0,2017-06-14
22239,8 minutes,16,Steuart St at Market St,6,The Embarcadero at Sansome St,5448,Subscriber,1988,Female,27.0,2017-10-22
22240,5 minutes,3,Powell St BART Station (Market St at 4th St),58,Market St at 10th St,5052,Subscriber,1993,Male,26.0,2019-07-24
22241,13 minutes,30,San Francisco Caltrain (Townsend St at 4th St),8,The Embarcadero at Vallejo St,4606,Subscriber,1985,Male,26.0,2017-03-13
22242,9 minutes,81,Berry St at 4th St,19,Post St at Kearny St,5020,Subscriber,1994,Male,26.0,2018-08-15
22243,11 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),58,Market St at 10th St,5057,Subscriber,1973,Male,27.0,2022-04-29
22244,13 minutes,30,San Francisco Caltrain (Townsend St at 4th St),11,Davis St at Jackson St,2940,Subscriber,1981,Male,26.0,2019-05-29
22245,10 minutes,16,Steuart St at Market St,81,Berry St at 4th St,2497,Subscriber,1982,Male,26.0,2022-04-29
22246,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),3378,Subscriber,1967,Male,26.0,2017-02-26
22247,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),23,The Embarcadero at Steuart St,4337,Subscriber,1965,Male,26.0,2019-11-08
22248,3 minutes,5,Powell St BART Station (Market St at 5th St),58,Market St at 10th St,5574,Subscriber,1994,Female,27.0,2019-10-06
22249,5 minutes,81,Berry St at 4th St,36,Folsom St at 3rd St,5489,Subscriber,1964,Male,26.0,2022-04-29
22250,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),88,11th St at Bryant St,766,Subscriber,1988,Male,27.0,2019-01-18
22251,15 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),81,Berry St at 4th St,1655,Subscriber,1982,Male,27.0,2022-04-29
22252,4 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,5520,Subscriber,1986,Male,27.0,2017-02-06
22253,13 minutes,30,San Francisco Caltrain (Townsend St at 4th St),22,Howard St at Beale St,449,Subscriber,1963,Male,26.0,2019-02-14
22254,12 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),104,4th St at 16th St,4975,Subscriber,1985,Female,26.0,2020-02-10
22255,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),472,Subscriber,1978,Male,29.0,2022-04-29
22256,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),44,Civic Center/UN Plaza BART Station (Market St at McAllister St),500,Subscriber,1992,Male,27.0,2018-10-24
22257,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),22,Howard St at Beale St,4825,Subscriber,1968,Male,26.0,2019-05-19
22258,12 minutes,30,San Francisco Caltrain (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),2002,Customer,1973,Female,26.0,2022-04-29
22259,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),349,Howard St at Mary St,5515,Subscriber,1979,Male,29.0,2022-04-29
22260,10 minutes,22,Howard St at Beale St,6,The Embarcadero at Sansome St,2387,Subscriber,1976,Male,27.0,2018-12-02
22261,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),102,Irwin St at 8th St,674,Subscriber,1963,Female,27.0,2022-04-29
