,mon,dom,dow,carrier,flight,org,depart,duration,delay,km,org_idx,org_dummy,depart_bucket,depart_dummy,dow_dummy,mon_dummy,features
0,0,1,2,AA,2328,ORD,11.08,105,18.0,985.0,0.0,"(7,[0],[1.0])",3.0,"(7,[3],[1.0])","(6,[2],[1.0])","(11,[0],[1.0])","(32,[0,1,11,17,21],[985.0,1.0,1.0,1.0,1.0])"
1,0,2,3,AA,1442,ORD,16.58,105,82.0,985.0,0.0,"(7,[0],[1.0])",5.0,"(7,[5],[1.0])","(6,[3],[1.0])","(11,[0],[1.0])","(32,[0,1,13,18,21],[985.0,1.0,1.0,1.0,1.0])"
2,0,2,3,AA,1513,ORD,18.75,160,58.0,1429.0,0.0,"(7,[0],[1.0])",6.0,"(7,[6],[1.0])","(6,[3],[1.0])","(11,[0],[1.0])","(32,[0,1,14,18,21],[1429.0,1.0,1.0,1.0,1.0])"
3,0,2,3,UA,139,ORD,10.0,280,21.0,2971.0,0.0,"(7,[0],[1.0])",3.0,"(7,[3],[1.0])","(6,[3],[1.0])","(11,[0],[1.0])","(32,[0,1,11,18,21],[2971.0,1.0,1.0,1.0,1.0])"
4,0,2,3,WN,343,SJC,21.42,105,2.0,916.0,5.0,"(7,[5],[1.0])",7.0,"(7,[],[])","(6,[3],[1.0])","(11,[0],[1.0])","(32,[0,6,18,21],[916.0,1.0,1.0,1.0])"
5,0,2,3,WN,632,SFO,19.42,90,11.0,666.0,1.0,"(7,[1],[1.0])",6.0,"(7,[6],[1.0])","(6,[3],[1.0])","(11,[0],[1.0])","(32,[0,2,14,18,21],[666.0,1.0,1.0,1.0,1.0])"
6,0,3,4,AA,1559,LGA,17.08,190,32.0,1765.0,3.0,"(7,[3],[1.0])",5.0,"(7,[5],[1.0])","(6,[4],[1.0])","(11,[0],[1.0])","(32,[0,4,13,19,21],[1765.0,1.0,1.0,1.0,1.0])"
7,0,3,4,UA,604,ORD,15.0,107,5.0,985.0,0.0,"(7,[0],[1.0])",5.0,"(7,[5],[1.0])","(6,[4],[1.0])","(11,[0],[1.0])","(32,[0,1,13,19,21],[985.0,1.0,1.0,1.0,1.0])"
8,0,4,5,OH,5523,LGA,6.92,112,-7.0,694.0,3.0,"(7,[3],[1.0])",2.0,"(7,[2],[1.0])","(6,[5],[1.0])","(11,[0],[1.0])","(32,[0,4,10,20,21],[694.0,1.0,1.0,1.0,1.0])"
9,0,5,6,AA,1547,ORD,15.25,60,16.0,285.0,0.0,"(7,[0],[1.0])",5.0,"(7,[5],[1.0])","(6,[],[])","(11,[0],[1.0])","(32,[0,1,13,21],[285.0,1.0,1.0,1.0])"
10,0,5,6,OO,5975,ORD,15.75,90,28.0,658.0,0.0,"(7,[0],[1.0])",5.0,"(7,[5],[1.0])","(6,[],[])","(11,[0],[1.0])","(32,[0,1,13,21],[658.0,1.0,1.0,1.0])"
11,0,5,6,OO,6356,SFO,21.25,104,23.0,964.0,1.0,"(7,[1],[1.0])",7.0,"(7,[],[])","(6,[],[])","(11,[0],[1.0])","(32,[0,2,21],[964.0,1.0,1.0])"
12,0,5,6,OO,6397,SFO,14.0,74,163.0,584.0,1.0,"(7,[1],[1.0])",4.0,"(7,[4],[1.0])","(6,[],[])","(11,[0],[1.0])","(32,[0,2,12,21],[584.0,1.0,1.0,1.0])"
13,0,5,6,UA,371,ORD,17.77,270,87.0,2799.0,0.0,"(7,[0],[1.0])",5.0,"(7,[5],[1.0])","(6,[],[])","(11,[0],[1.0])","(32,[0,1,13,21],[2799.0,1.0,1.0,1.0])"
14,0,5,6,US,607,ORD,5.0,220,9.0,2317.0,0.0,"(7,[0],[1.0])",1.0,"(7,[1],[1.0])","(6,[],[])","(11,[0],[1.0])","(32,[0,1,9,21],[2317.0,1.0,1.0,1.0])"
15,0,6,0,WN,173,SJC,16.5,105,45.0,916.0,5.0,"(7,[5],[1.0])",5.0,"(7,[5],[1.0])","(6,[0],[1.0])","(11,[0],[1.0])","(32,[0,6,13,15,21],[916.0,1.0,1.0,1.0,1.0])"
16,0,6,0,WN,1655,TUS,12.0,95,18.0,726.0,7.0,"(7,[],[])",4.0,"(7,[4],[1.0])","(6,[0],[1.0])","(11,[0],[1.0])","(32,[0,12,15,21],[726.0,1.0,1.0,1.0])"
17,0,6,0,WN,2474,SJC,9.25,105,11.0,999.0,5.0,"(7,[5],[1.0])",3.0,"(7,[3],[1.0])","(6,[0],[1.0])","(11,[0],[1.0])","(32,[0,6,11,15,21],[999.0,1.0,1.0,1.0,1.0])"
18,0,7,1,AA,1120,ORD,14.08,70,29.0,415.0,0.0,"(7,[0],[1.0])",4.0,"(7,[4],[1.0])","(6,[1],[1.0])","(11,[0],[1.0])","(32,[0,1,12,16,21],[415.0,1.0,1.0,1.0,1.0])"
19,0,7,1,HA,155,OGG,8.67,34,-1.0,161.0,6.0,"(7,[6],[1.0])",2.0,"(7,[2],[1.0])","(6,[1],[1.0])","(11,[0],[1.0])","(32,[0,7,10,16,21],[161.0,1.0,1.0,1.0,1.0])"
20,0,7,1,OO,5494,SFO,21.0,64,5.0,320.0,1.0,"(7,[1],[1.0])",7.0,"(7,[],[])","(6,[1],[1.0])","(11,[0],[1.0])","(32,[0,2,16,21],[320.0,1.0,1.0,1.0])"
21,0,7,1,WN,3155,SMF,18.92,90,5.0,771.0,4.0,"(7,[4],[1.0])",6.0,"(7,[6],[1.0])","(6,[1],[1.0])","(11,[0],[1.0])","(32,[0,5,14,16,21],[771.0,1.0,1.0,1.0,1.0])"
22,0,8,2,AA,370,ORD,12.67,125,19.0,1180.0,0.0,"(7,[0],[1.0])",4.0,"(7,[4],[1.0])","(6,[2],[1.0])","(11,[0],[1.0])","(32,[0,1,12,17,21],[1180.0,1.0,1.0,1.0,1.0])"
23,0,8,2,AA,397,LGA,21.42,140,,1180.0,3.0,"(7,[3],[1.0])",7.0,"(7,[],[])","(6,[2],[1.0])","(11,[0],[1.0])","(32,[0,4,17,21],[1180.0,1.0,1.0,1.0])"
24,0,8,2,AA,2377,LGA,6.5,150,5.0,1225.0,3.0,"(7,[3],[1.0])",2.0,"(7,[2],[1.0])","(6,[2],[1.0])","(11,[0],[1.0])","(32,[0,4,10,17,21],[1225.0,1.0,1.0,1.0,1.0])"
25,0,8,2,B6,908,ORD,12.0,130,27.0,1191.0,0.0,"(7,[0],[1.0])",4.0,"(7,[4],[1.0])","(6,[2],[1.0])","(11,[0],[1.0])","(32,[0,1,12,17,21],[1191.0,1.0,1.0,1.0,1.0])"
26,0,8,2,UA,311,SFO,12.47,87,88.0,599.0,1.0,"(7,[1],[1.0])",4.0,"(7,[4],[1.0])","(6,[2],[1.0])","(11,[0],[1.0])","(32,[0,2,12,17,21],[599.0,1.0,1.0,1.0,1.0])"
27,0,8,2,UA,907,ORD,17.0,276,25.0,2971.0,0.0,"(7,[0],[1.0])",5.0,"(7,[5],[1.0])","(6,[2],[1.0])","(11,[0],[1.0])","(32,[0,1,13,17,21],[2971.0,1.0,1.0,1.0,1.0])"
28,0,8,2,UA,1256,ORD,6.5,74,0.0,481.0,0.0,"(7,[0],[1.0])",2.0,"(7,[2],[1.0])","(6,[2],[1.0])","(11,[0],[1.0])","(32,[0,1,10,17,21],[481.0,1.0,1.0,1.0,1.0])"
29,0,8,2,UA,1547,ORD,14.75,240,-18.0,2438.0,0.0,"(7,[0],[1.0])",4.0,"(7,[4],[1.0])","(6,[2],[1.0])","(11,[0],[1.0])","(32,[0,1,12,17,21],[2438.0,1.0,1.0,1.0,1.0])"
30,0,10,4,AA,15,JFK,11.0,379,100.0,4162.0,2.0,"(7,[2],[1.0])",3.0,"(7,[3],[1.0])","(6,[4],[1.0])","(11,[0],[1.0])","(32,[0,3,11,19,21],[4162.0,1.0,1.0,1.0,1.0])"
31,0,10,4,AA,423,JFK,11.5,190,-25.0,1754.0,2.0,"(7,[2],[1.0])",3.0,"(7,[3],[1.0])","(6,[4],[1.0])","(11,[0],[1.0])","(32,[0,3,11,19,21],[1754.0,1.0,1.0,1.0,1.0])"
32,0,10,4,AA,554,SFO,16.58,245,110.0,2971.0,1.0,"(7,[1],[1.0])",5.0,"(7,[5],[1.0])","(6,[4],[1.0])","(11,[0],[1.0])","(32,[0,2,13,19,21],[2971.0,1.0,1.0,1.0,1.0])"
33,0,10,4,OH,5478,JFK,18.92,109,-29.0,232.0,2.0,"(7,[2],[1.0])",6.0,"(7,[6],[1.0])","(6,[4],[1.0])","(11,[0],[1.0])","(32,[0,3,14,19,21],[232.0,1.0,1.0,1.0,1.0])"
34,0,10,4,UA,34,SFO,22.25,321,57.0,4162.0,1.0,"(7,[1],[1.0])",7.0,"(7,[],[])","(6,[4],[1.0])","(11,[0],[1.0])","(32,[0,2,19,21],[4162.0,1.0,1.0,1.0])"
35,0,11,5,AA,1547,ORD,15.25,60,-9.0,285.0,0.0,"(7,[0],[1.0])",5.0,"(7,[5],[1.0])","(6,[5],[1.0])","(11,[0],[1.0])","(32,[0,1,13,20,21],[285.0,1.0,1.0,1.0,1.0])"
36,0,11,5,B6,95,JFK,20.83,407,,4146.0,2.0,"(7,[2],[1.0])",6.0,"(7,[6],[1.0])","(6,[5],[1.0])","(11,[0],[1.0])","(32,[0,3,14,20,21],[4146.0,1.0,1.0,1.0,1.0])"
37,0,11,5,B6,1008,JFK,12.83,63,95.0,301.0,2.0,"(7,[2],[1.0])",4.0,"(7,[4],[1.0])","(6,[5],[1.0])","(11,[0],[1.0])","(32,[0,3,12,20,21],[301.0,1.0,1.0,1.0,1.0])"
38,0,11,5,UA,872,SFO,11.0,303,-21.0,3893.0,1.0,"(7,[1],[1.0])",3.0,"(7,[3],[1.0])","(6,[5],[1.0])","(11,[0],[1.0])","(32,[0,2,11,20,21],[3893.0,1.0,1.0,1.0,1.0])"
39,0,12,6,UA,294,SFO,15.2,305,-5.0,3954.0,1.0,"(7,[1],[1.0])",5.0,"(7,[5],[1.0])","(6,[],[])","(11,[0],[1.0])","(32,[0,2,13,21],[3954.0,1.0,1.0,1.0])"
40,0,12,6,WN,943,SJC,20.08,75,,671.0,5.0,"(7,[5],[1.0])",6.0,"(7,[6],[1.0])","(6,[],[])","(11,[0],[1.0])","(32,[0,6,14,21],[671.0,1.0,1.0,1.0])"
41,0,13,0,AA,333,LGA,13.58,160,20.0,1180.0,3.0,"(7,[3],[1.0])",4.0,"(7,[4],[1.0])","(6,[0],[1.0])","(11,[0],[1.0])","(32,[0,4,12,15,21],[1180.0,1.0,1.0,1.0,1.0])"
42,0,13,0,OH,5526,JFK,20.58,108,,430.0,2.0,"(7,[2],[1.0])",6.0,"(7,[6],[1.0])","(6,[0],[1.0])","(11,[0],[1.0])","(32,[0,3,14,15,21],[430.0,1.0,1.0,1.0,1.0])"
43,0,14,1,OO,5973,ORD,12.52,54,-13.0,224.0,0.0,"(7,[0],[1.0])",4.0,"(7,[4],[1.0])","(6,[1],[1.0])","(11,[0],[1.0])","(32,[0,1,12,16,21],[224.0,1.0,1.0,1.0,1.0])"
44,0,14,1,US,473,JFK,9.67,362,,3618.0,2.0,"(7,[2],[1.0])",3.0,"(7,[3],[1.0])","(6,[1],[1.0])","(11,[0],[1.0])","(32,[0,3,11,16,21],[3618.0,1.0,1.0,1.0,1.0])"
45,0,14,1,WN,1840,SJC,15.67,70,-12.0,496.0,5.0,"(7,[5],[1.0])",5.0,"(7,[5],[1.0])","(6,[1],[1.0])","(11,[0],[1.0])","(32,[0,6,13,16,21],[496.0,1.0,1.0,1.0,1.0])"
46,0,15,2,AA,324,SFO,15.08,210,-16.0,2356.0,1.0,"(7,[1],[1.0])",5.0,"(7,[5],[1.0])","(6,[2],[1.0])","(11,[0],[1.0])","(32,[0,2,13,17,21],[2356.0,1.0,1.0,1.0,1.0])"
47,0,15,2,AA,753,LGA,15.25,245,-1.0,2235.0,3.0,"(7,[3],[1.0])",5.0,"(7,[5],[1.0])","(6,[2],[1.0])","(11,[0],[1.0])","(32,[0,4,13,17,21],[2235.0,1.0,1.0,1.0,1.0])"
48,0,15,2,B6,172,SMF,0.25,308,0.0,4057.0,4.0,"(7,[4],[1.0])",0.0,"(7,[0],[1.0])","(6,[2],[1.0])","(11,[0],[1.0])","(32,[0,5,8,17,21],[4057.0,1.0,1.0,1.0,1.0])"
49,0,15,2,UA,275,ORD,17.33,93,1.0,649.0,0.0,"(7,[0],[1.0])",5.0,"(7,[5],[1.0])","(6,[2],[1.0])","(11,[0],[1.0])","(32,[0,1,13,17,21],[649.0,1.0,1.0,1.0,1.0])"
50,0,15,2,WN,2269,SMF,11.0,85,4.0,772.0,4.0,"(7,[4],[1.0])",3.0,"(7,[3],[1.0])","(6,[2],[1.0])","(11,[0],[1.0])","(32,[0,5,11,17,21],[772.0,1.0,1.0,1.0,1.0])"
51,0,16,3,AA,779,ORD,10.33,260,-8.0,2773.0,0.0,"(7,[0],[1.0])",3.0,"(7,[3],[1.0])","(6,[3],[1.0])","(11,[0],[1.0])","(32,[0,1,11,18,21],[2773.0,1.0,1.0,1.0,1.0])"
52,0,17,4,OO,6153,ORD,16.83,56,,257.0,0.0,"(7,[0],[1.0])",5.0,"(7,[5],[1.0])","(6,[4],[1.0])","(11,[0],[1.0])","(32,[0,1,13,19,21],[257.0,1.0,1.0,1.0,1.0])"
53,0,18,5,B6,121,JFK,8.0,185,22.0,1519.0,2.0,"(7,[2],[1.0])",2.0,"(7,[2],[1.0])","(6,[5],[1.0])","(11,[0],[1.0])","(32,[0,3,10,20,21],[1519.0,1.0,1.0,1.0,1.0])"
54,0,18,5,WN,1009,SFO,15.75,90,-3.0,542.0,1.0,"(7,[1],[1.0])",5.0,"(7,[5],[1.0])","(6,[5],[1.0])","(11,[0],[1.0])","(32,[0,2,13,20,21],[542.0,1.0,1.0,1.0,1.0])"
55,0,21,1,AA,423,JFK,11.5,190,5.0,1754.0,2.0,"(7,[2],[1.0])",3.0,"(7,[3],[1.0])","(6,[1],[1.0])","(11,[0],[1.0])","(32,[0,3,11,16,21],[1754.0,1.0,1.0,1.0,1.0])"
56,0,21,1,AA,1544,SFO,10.92,260,102.0,2971.0,1.0,"(7,[1],[1.0])",3.0,"(7,[3],[1.0])","(6,[1],[1.0])","(11,[0],[1.0])","(32,[0,2,11,16,21],[2971.0,1.0,1.0,1.0,1.0])"
57,0,21,1,UA,332,SMF,13.52,240,139.0,2866.0,4.0,"(7,[4],[1.0])",4.0,"(7,[4],[1.0])","(6,[1],[1.0])","(11,[0],[1.0])","(32,[0,5,12,16,21],[2866.0,1.0,1.0,1.0,1.0])"
58,0,21,1,UA,614,ORD,13.0,105,-9.0,985.0,0.0,"(7,[0],[1.0])",4.0,"(7,[4],[1.0])","(6,[1],[1.0])","(11,[0],[1.0])","(32,[0,1,12,16,21],[985.0,1.0,1.0,1.0,1.0])"
59,0,21,1,WN,873,SJC,15.17,105,37.0,999.0,5.0,"(7,[5],[1.0])",5.0,"(7,[5],[1.0])","(6,[1],[1.0])","(11,[0],[1.0])","(32,[0,6,13,16,21],[999.0,1.0,1.0,1.0,1.0])"
60,0,22,2,AA,678,SFO,16.25,80,62.0,542.0,1.0,"(7,[1],[1.0])",5.0,"(7,[5],[1.0])","(6,[2],[1.0])","(11,[0],[1.0])","(32,[0,2,13,17,21],[542.0,1.0,1.0,1.0,1.0])"
61,0,22,2,OO,5444,SFO,17.92,66,74.0,307.0,1.0,"(7,[1],[1.0])",5.0,"(7,[5],[1.0])","(6,[2],[1.0])","(11,[0],[1.0])","(32,[0,2,13,17,21],[307.0,1.0,1.0,1.0,1.0])"
62,0,22,2,OO,6123,ORD,13.17,76,,460.0,0.0,"(7,[0],[1.0])",4.0,"(7,[4],[1.0])","(6,[2],[1.0])","(11,[0],[1.0])","(32,[0,1,12,17,21],[460.0,1.0,1.0,1.0,1.0])"
63,0,22,2,UA,1107,ORD,16.33,82,30.0,509.0,0.0,"(7,[0],[1.0])",5.0,"(7,[5],[1.0])","(6,[2],[1.0])","(11,[0],[1.0])","(32,[0,1,13,17,21],[509.0,1.0,1.0,1.0,1.0])"
64,0,22,2,US,683,SFO,12.42,116,58.0,1048.0,1.0,"(7,[1],[1.0])",4.0,"(7,[4],[1.0])","(6,[2],[1.0])","(11,[0],[1.0])","(32,[0,2,12,17,21],[1048.0,1.0,1.0,1.0,1.0])"
65,0,23,3,AA,889,ORD,18.25,270,,2808.0,0.0,"(7,[0],[1.0])",6.0,"(7,[6],[1.0])","(6,[3],[1.0])","(11,[0],[1.0])","(32,[0,1,14,18,21],[2808.0,1.0,1.0,1.0,1.0])"
66,0,24,4,AA,1067,ORD,9.58,165,16.0,1489.0,0.0,"(7,[0],[1.0])",3.0,"(7,[3],[1.0])","(6,[4],[1.0])","(11,[0],[1.0])","(32,[0,1,11,19,21],[1489.0,1.0,1.0,1.0,1.0])"
67,0,25,5,B6,1307,JFK,12.0,75,-15.0,367.0,2.0,"(7,[2],[1.0])",4.0,"(7,[4],[1.0])","(6,[5],[1.0])","(11,[0],[1.0])","(32,[0,3,12,20,21],[367.0,1.0,1.0,1.0,1.0])"
68,0,26,6,AA,1306,SFO,6.92,210,,2356.0,1.0,"(7,[1],[1.0])",2.0,"(7,[2],[1.0])","(6,[],[])","(11,[0],[1.0])","(32,[0,2,10,21],[2356.0,1.0,1.0,1.0])"
69,0,26,6,UA,828,ORD,20.75,130,1.0,1395.0,0.0,"(7,[0],[1.0])",6.0,"(7,[6],[1.0])","(6,[],[])","(11,[0],[1.0])","(32,[0,1,14,21],[1395.0,1.0,1.0,1.0])"
70,0,27,0,AA,1323,JFK,8.58,170,-6.0,1191.0,2.0,"(7,[2],[1.0])",2.0,"(7,[2],[1.0])","(6,[0],[1.0])","(11,[0],[1.0])","(32,[0,3,10,15,21],[1191.0,1.0,1.0,1.0,1.0])"
71,0,27,0,OO,5563,SMF,8.48,50,-14.0,138.0,4.0,"(7,[4],[1.0])",2.0,"(7,[2],[1.0])","(6,[0],[1.0])","(11,[0],[1.0])","(32,[0,5,10,15,21],[138.0,1.0,1.0,1.0,1.0])"
72,0,28,1,AA,751,LGA,14.58,245,-8.0,2235.0,3.0,"(7,[3],[1.0])",4.0,"(7,[4],[1.0])","(6,[1],[1.0])","(11,[0],[1.0])","(32,[0,4,12,16,21],[2235.0,1.0,1.0,1.0,1.0])"
73,0,28,1,OO,6669,ORD,10.02,194,29.0,1909.0,0.0,"(7,[0],[1.0])",3.0,"(7,[3],[1.0])","(6,[1],[1.0])","(11,[0],[1.0])","(32,[0,1,11,16,21],[1909.0,1.0,1.0,1.0,1.0])"
74,0,29,2,AA,313,LGA,9.0,160,9.0,1180.0,3.0,"(7,[3],[1.0])",3.0,"(7,[3],[1.0])","(6,[2],[1.0])","(11,[0],[1.0])","(32,[0,4,11,17,21],[1180.0,1.0,1.0,1.0,1.0])"
75,0,29,2,AA,1540,TUS,15.5,130,68.0,1308.0,7.0,"(7,[],[])",5.0,"(7,[5],[1.0])","(6,[2],[1.0])","(11,[0],[1.0])","(32,[0,13,17,21],[1308.0,1.0,1.0,1.0])"
76,0,29,2,AA,1544,SFO,10.92,260,109.0,2971.0,1.0,"(7,[1],[1.0])",3.0,"(7,[3],[1.0])","(6,[2],[1.0])","(11,[0],[1.0])","(32,[0,2,11,17,21],[2971.0,1.0,1.0,1.0,1.0])"
77,0,29,2,UA,685,LGA,15.0,158,,1180.0,3.0,"(7,[3],[1.0])",5.0,"(7,[5],[1.0])","(6,[2],[1.0])","(11,[0],[1.0])","(32,[0,4,13,17,21],[1180.0,1.0,1.0,1.0,1.0])"
78,0,29,2,UA,893,JFK,8.5,403,16.0,4162.0,2.0,"(7,[2],[1.0])",2.0,"(7,[2],[1.0])","(6,[2],[1.0])","(11,[0],[1.0])","(32,[0,3,10,17,21],[4162.0,1.0,1.0,1.0,1.0])"
79,0,30,3,UA,454,ORD,10.67,117,-2.0,975.0,0.0,"(7,[0],[1.0])",3.0,"(7,[3],[1.0])","(6,[3],[1.0])","(11,[0],[1.0])","(32,[0,1,11,18,21],[975.0,1.0,1.0,1.0,1.0])"
80,0,30,3,US,323,ORD,8.48,242,21.0,2438.0,0.0,"(7,[0],[1.0])",2.0,"(7,[2],[1.0])","(6,[3],[1.0])","(11,[0],[1.0])","(32,[0,1,10,18,21],[2438.0,1.0,1.0,1.0,1.0])"
81,1,1,5,OO,5452,SFO,19.5,43,18.0,124.0,1.0,"(7,[1],[1.0])",6.0,"(7,[6],[1.0])","(6,[5],[1.0])","(11,[1],[1.0])","(32,[0,2,14,20,22],[124.0,1.0,1.0,1.0,1.0])"
82,1,1,5,OO,6397,SFO,14.47,80,-18.0,584.0,1.0,"(7,[1],[1.0])",4.0,"(7,[4],[1.0])","(6,[5],[1.0])","(11,[1],[1.0])","(32,[0,2,12,20,22],[584.0,1.0,1.0,1.0,1.0])"
83,1,1,5,OO,6415,SFO,20.72,77,22.0,509.0,1.0,"(7,[1],[1.0])",6.0,"(7,[6],[1.0])","(6,[5],[1.0])","(11,[1],[1.0])","(32,[0,2,14,20,22],[509.0,1.0,1.0,1.0,1.0])"
84,1,1,5,WN,1754,SMF,17.17,80,141.0,600.0,4.0,"(7,[4],[1.0])",5.0,"(7,[5],[1.0])","(6,[5],[1.0])","(11,[1],[1.0])","(32,[0,5,13,20,22],[600.0,1.0,1.0,1.0,1.0])"
85,1,2,6,AA,1248,ORD,6.67,110,,1091.0,0.0,"(7,[0],[1.0])",2.0,"(7,[2],[1.0])","(6,[],[])","(11,[1],[1.0])","(32,[0,1,10,22],[1091.0,1.0,1.0,1.0])"
86,1,3,0,OO,3761,TUS,8.58,114,28.0,967.0,7.0,"(7,[],[])",2.0,"(7,[2],[1.0])","(6,[0],[1.0])","(11,[1],[1.0])","(32,[0,10,15,22],[967.0,1.0,1.0,1.0])"
87,1,3,0,OO,5962,ORD,16.83,83,108.0,663.0,0.0,"(7,[0],[1.0])",5.0,"(7,[5],[1.0])","(6,[0],[1.0])","(11,[1],[1.0])","(32,[0,1,13,15,22],[663.0,1.0,1.0,1.0,1.0])"
88,1,3,0,UA,906,SFO,10.75,254,30.0,2971.0,1.0,"(7,[1],[1.0])",3.0,"(7,[3],[1.0])","(6,[0],[1.0])","(11,[1],[1.0])","(32,[0,2,11,15,22],[2971.0,1.0,1.0,1.0,1.0])"
89,1,3,0,WN,1223,SMF,12.75,235,6.0,2881.0,4.0,"(7,[4],[1.0])",4.0,"(7,[4],[1.0])","(6,[0],[1.0])","(11,[1],[1.0])","(32,[0,5,12,15,22],[2881.0,1.0,1.0,1.0,1.0])"
90,1,4,1,AA,1472,SFO,13.67,255,,2971.0,1.0,"(7,[1],[1.0])",4.0,"(7,[4],[1.0])","(6,[1],[1.0])","(11,[1],[1.0])","(32,[0,2,12,16,22],[2971.0,1.0,1.0,1.0,1.0])"
91,1,4,1,B6,908,ORD,12.0,130,189.0,1191.0,0.0,"(7,[0],[1.0])",4.0,"(7,[4],[1.0])","(6,[1],[1.0])","(11,[1],[1.0])","(32,[0,1,12,16,22],[1191.0,1.0,1.0,1.0,1.0])"
92,1,4,1,OH,5131,LGA,8.42,124,35.0,769.0,3.0,"(7,[3],[1.0])",2.0,"(7,[2],[1.0])","(6,[1],[1.0])","(11,[1],[1.0])","(32,[0,4,10,16,22],[769.0,1.0,1.0,1.0,1.0])"
93,1,4,1,UA,1468,SFO,22.33,89,24.0,666.0,1.0,"(7,[1],[1.0])",7.0,"(7,[],[])","(6,[1],[1.0])","(11,[1],[1.0])","(32,[0,2,16,22],[666.0,1.0,1.0,1.0])"
94,1,4,1,UA,1547,ORD,14.75,240,41.0,2438.0,0.0,"(7,[0],[1.0])",4.0,"(7,[4],[1.0])","(6,[1],[1.0])","(11,[1],[1.0])","(32,[0,1,12,16,22],[2438.0,1.0,1.0,1.0,1.0])"
95,1,5,2,AA,2361,ORD,21.0,140,157.0,1291.0,0.0,"(7,[0],[1.0])",7.0,"(7,[],[])","(6,[2],[1.0])","(11,[1],[1.0])","(32,[0,1,17,22],[1291.0,1.0,1.0,1.0])"
96,1,7,4,AA,1571,ORD,11.67,90,-15.0,538.0,0.0,"(7,[0],[1.0])",3.0,"(7,[3],[1.0])","(6,[4],[1.0])","(11,[1],[1.0])","(32,[0,1,11,19,22],[538.0,1.0,1.0,1.0,1.0])"
97,1,7,4,OO,6761,ORD,20.0,102,-1.0,750.0,0.0,"(7,[0],[1.0])",6.0,"(7,[6],[1.0])","(6,[4],[1.0])","(11,[1],[1.0])","(32,[0,1,14,19,22],[750.0,1.0,1.0,1.0,1.0])"
98,1,7,4,UA,1147,ORD,14.92,153,16.0,1291.0,0.0,"(7,[0],[1.0])",4.0,"(7,[4],[1.0])","(6,[4],[1.0])","(11,[1],[1.0])","(32,[0,1,12,19,22],[1291.0,1.0,1.0,1.0,1.0])"
99,1,7,4,US,2114,LGA,6.0,60,-15.0,298.0,3.0,"(7,[3],[1.0])",2.0,"(7,[2],[1.0])","(6,[4],[1.0])","(11,[1],[1.0])","(32,[0,4,10,19,22],[298.0,1.0,1.0,1.0,1.0])"
100,1,8,5,US,425,SJC,12.73,111,-8.0,999.0,5.0,"(7,[5],[1.0])",4.0,"(7,[4],[1.0])","(6,[5],[1.0])","(11,[1],[1.0])","(32,[0,6,12,20,22],[999.0,1.0,1.0,1.0,1.0])"
101,1,9,6,WN,939,SMF,17.42,80,-6.0,600.0,4.0,"(7,[4],[1.0])",5.0,"(7,[5],[1.0])","(6,[],[])","(11,[1],[1.0])","(32,[0,5,13,22],[600.0,1.0,1.0,1.0])"
102,1,10,0,AA,6,OGG,18.17,415,16.0,5972.0,6.0,"(7,[6],[1.0])",6.0,"(7,[6],[1.0])","(6,[0],[1.0])","(11,[1],[1.0])","(32,[0,7,14,15,22],[5972.0,1.0,1.0,1.0,1.0])"
103,1,10,0,AA,1544,ORD,18.0,105,58.0,985.0,0.0,"(7,[0],[1.0])",6.0,"(7,[6],[1.0])","(6,[0],[1.0])","(11,[1],[1.0])","(32,[0,1,14,15,22],[985.0,1.0,1.0,1.0,1.0])"
104,1,10,0,OH,5009,JFK,20.58,110,75.0,425.0,2.0,"(7,[2],[1.0])",6.0,"(7,[6],[1.0])","(6,[0],[1.0])","(11,[1],[1.0])","(32,[0,3,14,15,22],[425.0,1.0,1.0,1.0,1.0])"
105,1,11,1,UA,676,ORD,10.0,128,131.0,1180.0,0.0,"(7,[0],[1.0])",3.0,"(7,[3],[1.0])","(6,[1],[1.0])","(11,[1],[1.0])","(32,[0,1,11,16,22],[1180.0,1.0,1.0,1.0,1.0])"
106,1,12,2,AA,1686,ORD,7.17,105,33.0,1041.0,0.0,"(7,[0],[1.0])",2.0,"(7,[2],[1.0])","(6,[2],[1.0])","(11,[1],[1.0])","(32,[0,1,10,17,22],[1041.0,1.0,1.0,1.0,1.0])"
107,1,12,2,AA,1715,ORD,12.33,240,44.0,2438.0,0.0,"(7,[0],[1.0])",4.0,"(7,[4],[1.0])","(6,[2],[1.0])","(11,[1],[1.0])","(32,[0,1,12,17,22],[2438.0,1.0,1.0,1.0,1.0])"
108,1,12,2,OO,6004,ORD,16.63,51,,187.0,0.0,"(7,[0],[1.0])",5.0,"(7,[5],[1.0])","(6,[2],[1.0])","(11,[1],[1.0])","(32,[0,1,13,17,22],[187.0,1.0,1.0,1.0,1.0])"
109,1,14,4,AA,769,JFK,6.58,230,76.0,2570.0,2.0,"(7,[2],[1.0])",2.0,"(7,[2],[1.0])","(6,[4],[1.0])","(11,[1],[1.0])","(32,[0,3,10,19,22],[2570.0,1.0,1.0,1.0,1.0])"
110,1,14,4,OO,5944,ORD,15.5,119,-1.0,896.0,0.0,"(7,[0],[1.0])",5.0,"(7,[5],[1.0])","(6,[4],[1.0])","(11,[1],[1.0])","(32,[0,1,13,19,22],[896.0,1.0,1.0,1.0,1.0])"
