,mon,dom,dow,carrier,flight,org,depart,duration,delay,km,org_idx,org_dummy,features
251,2,11,2,B6,59,JFK,11.0,173,-6.0,1519.0,2.0,"(7,[2],[1.0])",[1519.0]
252,9,23,4,B6,619,JFK,20.17,169,-27.0,1334.0,2.0,"(7,[2],[1.0])",[1334.0]
253,2,25,2,US,2140,LGA,19.0,76,-6.0,298.0,3.0,"(7,[3],[1.0])",[298.0]
254,2,21,5,WN,162,SMF,16.42,75,48.0,626.0,4.0,"(7,[4],[1.0])",[626.0]
255,6,3,4,WN,383,SMF,6.08,75,-4.0,626.0,4.0,"(7,[4],[1.0])",[626.0]
256,1,3,0,WN,1471,SFO,11.92,240,60.0,2985.0,1.0,"(7,[1],[1.0])",[2985.0]
257,6,10,4,WN,2352,SJC,8.58,80,-4.0,671.0,5.0,"(7,[5],[1.0])",[671.0]
258,1,17,0,OO,6016,ORD,7.25,133,-26.0,1188.0,0.0,"(7,[0],[1.0])",[1188.0]
259,4,6,2,WN,3656,SJC,19.58,110,-12.0,999.0,5.0,"(7,[5],[1.0])",[999.0]
260,1,7,4,OO,6761,ORD,20.0,102,-1.0,750.0,0.0,"(7,[0],[1.0])",[750.0]
261,11,18,4,UA,420,ORD,19.38,107,,850.0,0.0,"(7,[0],[1.0])",[850.0]
262,8,17,3,WN,1940,SFO,19.17,85,-3.0,719.0,1.0,"(7,[1],[1.0])",[719.0]
263,6,8,2,OH,5530,JFK,8.67,98,20.0,320.0,2.0,"(7,[2],[1.0])",[320.0]
264,4,29,4,UA,608,ORD,10.0,107,,985.0,0.0,"(7,[0],[1.0])",[985.0]
265,5,14,6,WN,3782,SJC,15.5,110,-2.0,999.0,5.0,"(7,[5],[1.0])",[999.0]
266,11,30,2,OO,5796,SFO,19.05,62,-15.0,246.0,1.0,"(7,[1],[1.0])",[246.0]
267,11,27,6,UA,139,ORD,9.83,289,21.0,2971.0,0.0,"(7,[0],[1.0])",[2971.0]
268,9,22,3,OO,3920,SJC,6.0,114,-6.0,941.0,5.0,"(7,[5],[1.0])",[941.0]
269,11,12,5,UA,289,ORD,13.27,293,20.0,2971.0,0.0,"(7,[0],[1.0])",[2971.0]
270,0,2,3,WN,343,SJC,21.42,105,2.0,916.0,5.0,"(7,[5],[1.0])",[916.0]
271,4,28,3,OH,5649,LGA,20.0,114,36.0,694.0,3.0,"(7,[3],[1.0])",[694.0]
272,5,19,4,AA,1540,TUS,14.17,140,47.0,1308.0,7.0,"(7,[],[])",[1308.0]
273,10,6,4,AA,411,ORD,13.67,85,,538.0,0.0,"(7,[0],[1.0])",[538.0]
274,8,25,4,AA,1929,SFO,7.58,85,5.0,542.0,1.0,"(7,[1],[1.0])",[542.0]
275,6,6,0,UA,506,SFO,20.73,117,10.0,1093.0,1.0,"(7,[1],[1.0])",[1093.0]
276,10,9,0,OH,6504,JFK,15.08,75,35.0,233.0,2.0,"(7,[2],[1.0])",[233.0]
277,11,20,6,OH,6577,JFK,9.33,166,184.0,1233.0,2.0,"(7,[2],[1.0])",[1233.0]
278,10,21,5,AA,2345,ORD,17.42,160,-6.0,1291.0,0.0,"(7,[0],[1.0])",[1291.0]
279,3,10,4,UA,188,SFO,22.5,328,-9.0,4057.0,1.0,"(7,[1],[1.0])",[4057.0]
280,4,24,6,B6,112,JFK,22.92,91,-16.0,484.0,2.0,"(7,[2],[1.0])",[484.0]
281,7,6,3,UA,72,SFO,17.17,93,12.0,599.0,1.0,"(7,[1],[1.0])",[599.0]
282,2,14,5,US,2138,LGA,18.0,74,16.0,298.0,3.0,"(7,[3],[1.0])",[298.0]
283,10,27,4,AA,1872,ORD,12.67,155,-18.0,1617.0,0.0,"(7,[0],[1.0])",[1617.0]
284,3,9,3,WN,732,SMF,6.0,85,-13.0,772.0,4.0,"(7,[4],[1.0])",[772.0]
285,0,8,2,AA,2377,LGA,6.5,150,5.0,1225.0,3.0,"(7,[3],[1.0])",[1225.0]
286,11,31,3,UA,117,ORD,20.28,275,19.0,2770.0,0.0,"(7,[0],[1.0])",[2770.0]
287,6,14,1,HA,133,OGG,9.35,34,-2.0,161.0,6.0,"(7,[6],[1.0])",[161.0]
288,7,15,5,UA,442,ORD,19.25,82,-10.0,509.0,0.0,"(7,[0],[1.0])",[509.0]
289,0,23,3,AA,889,ORD,18.25,270,,2808.0,0.0,"(7,[0],[1.0])",[2808.0]
290,0,15,2,B6,172,SMF,0.25,308,0.0,4057.0,4.0,"(7,[4],[1.0])",[4057.0]
291,7,10,0,AA,2349,ORD,18.92,140,74.0,1291.0,0.0,"(7,[0],[1.0])",[1291.0]
292,0,25,5,AA,2345,ORD,18.08,155,48.0,1291.0,0.0,"(7,[0],[1.0])",[1291.0]
293,2,1,6,OH,5033,LGA,9.0,161,-36.0,1162.0,3.0,"(7,[3],[1.0])",[1162.0]
294,5,13,5,UA,580,ORD,10.53,111,42.0,1001.0,0.0,"(7,[0],[1.0])",[1001.0]
295,6,16,3,B6,1301,JFK,6.92,90,-30.0,367.0,2.0,"(7,[2],[1.0])",[367.0]
296,4,14,3,AA,1773,ORD,19.17,185,18.0,1799.0,0.0,"(7,[0],[1.0])",[1799.0]
297,2,3,1,WN,1522,SJC,18.17,130,-10.0,1122.0,5.0,"(7,[5],[1.0])",[1122.0]
298,5,9,1,UA,106,ORD,16.52,52,86.0,220.0,0.0,"(7,[0],[1.0])",[220.0]
299,6,18,5,UA,780,SFO,20.97,96,65.0,885.0,1.0,"(7,[1],[1.0])",[885.0]
300,6,2,3,US,2130,LGA,14.0,71,147.0,298.0,3.0,"(7,[3],[1.0])",[298.0]
301,4,14,3,AA,1659,ORD,21.08,80,15.0,649.0,0.0,"(7,[0],[1.0])",[649.0]
302,7,6,3,AA,895,ORD,12.67,145,-3.0,1429.0,0.0,"(7,[0],[1.0])",[1429.0]
303,0,27,0,AA,1323,JFK,8.58,170,-6.0,1191.0,2.0,"(7,[2],[1.0])",[1191.0]
304,7,9,6,WN,226,SJC,10.83,80,2.0,671.0,5.0,"(7,[5],[1.0])",[671.0]
305,1,29,5,OO,6416,SFO,12.42,138,26.0,1442.0,1.0,"(7,[1],[1.0])",[1442.0]
306,11,19,5,AA,701,LGA,6.0,245,16.0,2235.0,3.0,"(7,[3],[1.0])",[2235.0]
307,0,5,6,US,607,ORD,5.0,220,9.0,2317.0,0.0,"(7,[0],[1.0])",[2317.0]
308,6,20,0,B6,619,JFK,21.0,168,252.0,1334.0,2.0,"(7,[2],[1.0])",[1334.0]
309,3,10,4,UA,802,SJC,6.52,164,17.0,1526.0,5.0,"(7,[5],[1.0])",[1526.0]
310,0,17,4,OO,6703,ORD,20.0,102,53.0,790.0,0.0,"(7,[0],[1.0])",[790.0]
311,2,21,5,AA,1235,ORD,18.25,75,105.0,415.0,0.0,"(7,[0],[1.0])",[415.0]
312,1,19,2,AA,317,LGA,9.92,165,,1180.0,3.0,"(7,[3],[1.0])",[1180.0]
313,9,15,3,OO,5445,SFO,13.83,67,2.0,307.0,1.0,"(7,[1],[1.0])",[307.0]
314,7,28,4,UA,748,SFO,10.2,63,-18.0,309.0,1.0,"(7,[1],[1.0])",[309.0]
315,9,4,6,AA,2056,TUS,6.83,195,20.0,2313.0,7.0,"(7,[],[])",[2313.0]
316,3,14,1,B6,141,JFK,16.75,200,21.0,1728.0,2.0,"(7,[2],[1.0])",[1728.0]
317,11,20,6,AA,1713,LGA,6.75,185,25.0,1765.0,3.0,"(7,[3],[1.0])",[1765.0]
318,5,3,2,OO,5451,SFO,18.42,81,20.0,402.0,1.0,"(7,[1],[1.0])",[402.0]
319,7,23,6,OH,5613,JFK,13.98,135,21.0,871.0,2.0,"(7,[2],[1.0])",[871.0]
320,1,24,0,B6,648,SFO,23.08,325,-14.0,4162.0,1.0,"(7,[1],[1.0])",[4162.0]
321,4,22,4,AA,380,ORD,10.83,135,18.0,1180.0,0.0,"(7,[0],[1.0])",[1180.0]
322,0,11,5,B6,95,JFK,20.83,407,,4146.0,2.0,"(7,[2],[1.0])",[4146.0]
323,5,20,5,OO,6098,ORD,13.17,71,3.0,386.0,0.0,"(7,[0],[1.0])",[386.0]
324,0,8,2,AA,397,LGA,21.42,140,,1180.0,3.0,"(7,[3],[1.0])",[1180.0]
325,10,2,0,US,384,SMF,10.13,81,47.0,639.0,4.0,"(7,[4],[1.0])",[639.0]
326,7,29,5,WN,284,SJC,21.17,55,7.0,303.0,5.0,"(7,[5],[1.0])",[303.0]
327,1,12,2,OO,6004,ORD,16.63,51,,187.0,0.0,"(7,[0],[1.0])",[187.0]
328,4,14,3,UA,704,SFO,7.98,102,0.0,885.0,1.0,"(7,[1],[1.0])",[885.0]
329,4,10,6,AA,1745,ORD,9.75,260,28.0,2808.0,0.0,"(7,[0],[1.0])",[2808.0]
330,5,25,3,UA,766,ORD,21.75,106,27.0,1001.0,0.0,"(7,[0],[1.0])",[1001.0]
331,2,6,4,UA,340,ORD,15.75,110,-7.0,1001.0,0.0,"(7,[0],[1.0])",[1001.0]
332,6,9,3,US,2191,LGA,21.0,78,66.0,344.0,3.0,"(7,[3],[1.0])",[344.0]
333,6,12,6,WN,481,SJC,10.25,75,-8.0,496.0,5.0,"(7,[5],[1.0])",[496.0]
334,1,3,0,WN,1223,SMF,12.75,235,6.0,2881.0,4.0,"(7,[4],[1.0])",[2881.0]
335,9,29,3,OO,6446,ORD,18.1,109,3.0,1053.0,0.0,"(7,[0],[1.0])",[1053.0]
336,3,14,1,US,31,OGG,22.67,349,-19.0,4579.0,6.0,"(7,[6],[1.0])",[4579.0]
337,1,12,2,OO,5474,SFO,8.67,79,20.0,402.0,1.0,"(7,[1],[1.0])",[402.0]
338,10,30,0,B6,65,JFK,11.0,182,84.0,1617.0,2.0,"(7,[2],[1.0])",[1617.0]
339,1,22,5,AA,336,ORD,21.58,115,44.0,1180.0,0.0,"(7,[0],[1.0])",[1180.0]
340,2,1,6,OO,5737,SFO,11.08,61,3.0,246.0,1.0,"(7,[1],[1.0])",[246.0]
341,4,31,6,WN,1890,SMF,12.83,85,2.0,772.0,4.0,"(7,[4],[1.0])",[772.0]
342,4,22,4,UA,55,SFO,13.5,323,32.0,3809.0,1.0,"(7,[1],[1.0])",[3809.0]
343,9,14,2,UA,1161,ORD,20.17,224,-20.0,2313.0,0.0,"(7,[0],[1.0])",[2313.0]
344,2,26,3,AA,2098,ORD,16.0,135,-26.0,1395.0,0.0,"(7,[0],[1.0])",[1395.0]
345,2,27,4,AA,1763,ORD,16.83,260,140.0,2778.0,0.0,"(7,[0],[1.0])",[2778.0]
346,1,28,4,UA,929,ORD,15.25,266,8.0,2799.0,0.0,"(7,[0],[1.0])",[2799.0]
347,1,28,4,UA,602,ORD,7.0,105,-1.0,985.0,0.0,"(7,[0],[1.0])",[985.0]
348,4,22,4,UA,46,OGG,20.42,303,-19.0,4001.0,6.0,"(7,[6],[1.0])",[4001.0]
349,7,3,0,AA,2341,ORD,16.75,150,61.0,1291.0,0.0,"(7,[0],[1.0])",[1291.0]
350,7,22,5,UA,182,ORD,13.22,127,-6.0,975.0,0.0,"(7,[0],[1.0])",[975.0]
351,11,27,6,B6,1002,JFK,7.08,75,13.0,301.0,2.0,"(7,[2],[1.0])",[301.0]
352,5,12,4,AA,1571,ORD,11.92,85,2.0,538.0,0.0,"(7,[0],[1.0])",[538.0]
353,11,4,4,AA,759,LGA,14.83,250,280.0,2235.0,3.0,"(7,[3],[1.0])",[2235.0]
354,3,27,0,AA,2057,ORD,8.0,275,12.0,3335.0,0.0,"(7,[0],[1.0])",[3335.0]
355,9,24,5,AA,1502,ORD,6.67,155,8.0,1629.0,0.0,"(7,[0],[1.0])",[1629.0]
356,9,28,2,UA,226,SFO,7.8,87,-20.0,542.0,1.0,"(7,[1],[1.0])",[542.0]
357,11,22,1,UA,1479,ORD,17.87,235,61.0,2317.0,0.0,"(7,[0],[1.0])",[2317.0]
358,9,21,2,AA,1771,ORD,15.58,125,-27.0,975.0,0.0,"(7,[0],[1.0])",[975.0]
359,3,9,3,OO,5553,SFO,12.75,92,26.0,529.0,1.0,"(7,[1],[1.0])",[529.0]
360,1,7,4,US,2114,LGA,6.0,60,-15.0,298.0,3.0,"(7,[3],[1.0])",[298.0]
361,3,26,6,UA,679,ORD,15.25,256,-4.0,2773.0,0.0,"(7,[0],[1.0])",[2773.0]
362,0,28,1,AA,751,LGA,14.58,245,-8.0,2235.0,3.0,"(7,[3],[1.0])",[2235.0]
363,7,15,5,OO,6023,ORD,16.7,98,68.0,790.0,0.0,"(7,[0],[1.0])",[790.0]
364,5,24,2,WN,108,TUS,12.58,90,20.0,726.0,7.0,"(7,[],[])",[726.0]
365,1,14,4,OO,6077,ORD,16.17,99,1.0,705.0,0.0,"(7,[0],[1.0])",[705.0]
366,4,3,6,US,90,TUS,11.75,49,-14.0,177.0,7.0,"(7,[],[])",[177.0]
367,3,10,4,OO,6449,ORD,17.33,204,227.0,2010.0,0.0,"(7,[0],[1.0])",[2010.0]
368,6,13,0,OH,5132,JFK,16.17,100,,296.0,2.0,"(7,[2],[1.0])",[296.0]
369,2,21,5,UA,1178,SMF,7.15,141,-14.0,1464.0,4.0,"(7,[4],[1.0])",[1464.0]
370,1,17,0,AA,1561,ORD,18.58,275,78.0,2971.0,0.0,"(7,[0],[1.0])",[2971.0]
371,11,17,3,B6,355,JFK,13.25,379,,3967.0,2.0,"(7,[2],[1.0])",[3967.0]
372,2,5,3,UA,725,ORD,20.92,150,21.0,1291.0,0.0,"(7,[0],[1.0])",[1291.0]
373,6,23,3,UA,658,ORD,18.18,154,121.0,1157.0,0.0,"(7,[0],[1.0])",[1157.0]
374,5,6,5,B6,470,SJC,20.92,330,-17.0,4328.0,5.0,"(7,[5],[1.0])",[4328.0]
375,3,26,6,UA,638,ORD,9.0,124,74.0,1157.0,0.0,"(7,[0],[1.0])",[1157.0]
376,10,10,1,UA,674,ORD,9.07,131,-15.0,1180.0,0.0,"(7,[0],[1.0])",[1180.0]
377,6,16,3,WN,1896,SFO,12.0,80,25.0,542.0,1.0,"(7,[1],[1.0])",[542.0]
378,6,19,6,UA,1514,ORD,18.5,187,32.0,1902.0,0.0,"(7,[0],[1.0])",[1902.0]
379,0,21,1,UA,332,SMF,13.52,240,139.0,2866.0,4.0,"(7,[4],[1.0])",[2866.0]
380,6,1,2,OO,5572,SFO,10.47,89,120.0,529.0,1.0,"(7,[1],[1.0])",[529.0]
381,4,13,2,UA,676,ORD,10.08,128,10.0,1180.0,0.0,"(7,[0],[1.0])",[1180.0]
382,1,14,4,AA,769,JFK,6.58,230,76.0,2570.0,2.0,"(7,[2],[1.0])",[2570.0]
383,10,19,3,B6,363,LGA,7.58,171,-25.0,1666.0,3.0,"(7,[3],[1.0])",[1666.0]
384,5,22,0,AA,1323,JFK,8.0,155,445.0,1191.0,2.0,"(7,[2],[1.0])",[1191.0]
385,5,4,3,AA,1,JFK,9.0,355,115.0,3983.0,2.0,"(7,[2],[1.0])",[3983.0]
386,10,23,0,UA,681,LGA,13.0,159,-28.0,1180.0,3.0,"(7,[3],[1.0])",[1180.0]
387,9,16,4,UA,524,ORD,7.33,139,69.0,1395.0,0.0,"(7,[0],[1.0])",[1395.0]
388,1,3,0,UA,906,SFO,10.75,254,30.0,2971.0,1.0,"(7,[1],[1.0])",[2971.0]
389,1,26,2,UA,851,LGA,10.0,160,6.0,1180.0,3.0,"(7,[3],[1.0])",[1180.0]
390,4,9,5,AA,1248,ORD,6.67,115,63.0,1091.0,0.0,"(7,[0],[1.0])",[1091.0]
391,1,22,5,OO,5807,ORD,11.17,65,37.0,285.0,0.0,"(7,[0],[1.0])",[285.0]
392,7,19,2,UA,74,SFO,22.17,307,17.0,3893.0,1.0,"(7,[1],[1.0])",[3893.0]
393,9,28,2,B6,709,JFK,6.0,223,10.0,2570.0,2.0,"(7,[2],[1.0])",[2570.0]
394,7,10,0,AA,380,ORD,10.83,135,,1180.0,0.0,"(7,[0],[1.0])",[1180.0]
395,1,10,0,AA,6,OGG,18.17,415,16.0,5972.0,6.0,"(7,[6],[1.0])",[5972.0]
396,2,21,5,WN,2537,SFO,19.08,85,-15.0,542.0,1.0,"(7,[1],[1.0])",[542.0]
397,10,24,1,AA,1503,ORD,12.08,170,-11.0,1802.0,0.0,"(7,[0],[1.0])",[1802.0]
398,4,6,2,WN,454,SMF,18.92,70,2.0,576.0,4.0,"(7,[4],[1.0])",[576.0]
399,1,4,1,UA,1547,ORD,14.75,240,41.0,2438.0,0.0,"(7,[0],[1.0])",[2438.0]
400,7,19,2,UA,1675,ORD,8.25,291,-21.0,3335.0,0.0,"(7,[0],[1.0])",[3335.0]
401,4,9,5,UA,194,ORD,21.33,70,19.0,425.0,0.0,"(7,[0],[1.0])",[425.0]
402,4,26,1,UA,1410,ORD,14.0,65,-1.0,285.0,0.0,"(7,[0],[1.0])",[285.0]
403,10,3,1,US,909,ORD,7.75,114,-10.0,964.0,0.0,"(7,[0],[1.0])",[964.0]
404,9,6,1,HA,157,OGG,12.18,34,-12.0,161.0,6.0,"(7,[6],[1.0])",[161.0]
405,3,25,5,WN,1933,SMF,21.25,80,116.0,639.0,4.0,"(7,[4],[1.0])",[639.0]
406,8,16,2,B6,31,JFK,10.92,162,-5.0,1519.0,2.0,"(7,[2],[1.0])",[1519.0]
407,9,23,4,B6,1069,JFK,20.17,263,-10.0,2449.0,2.0,"(7,[2],[1.0])",[2449.0]
408,10,27,4,UA,704,SFO,7.33,109,-14.0,885.0,1.0,"(7,[1],[1.0])",[885.0]
409,2,3,1,OH,5440,JFK,18.5,88,-35.0,171.0,2.0,"(7,[2],[1.0])",[171.0]
410,3,9,3,AA,321,LGA,11.5,150,,1180.0,3.0,"(7,[3],[1.0])",[1180.0]
411,6,2,3,AA,73,ORD,9.0,540,21.0,6828.0,0.0,"(7,[0],[1.0])",[6828.0]
412,0,30,3,UA,454,ORD,10.67,117,-2.0,975.0,0.0,"(7,[0],[1.0])",[975.0]
413,5,5,4,OO,5905,ORD,10.52,179,21.0,1799.0,0.0,"(7,[0],[1.0])",[1799.0]
414,11,11,4,UA,693,LGA,19.05,162,-15.0,1180.0,3.0,"(7,[3],[1.0])",[1180.0]
415,5,16,1,AA,1362,ORD,12.92,140,,1191.0,0.0,"(7,[0],[1.0])",[1191.0]
416,6,11,5,UA,610,ORD,11.08,112,-7.0,985.0,0.0,"(7,[0],[1.0])",[985.0]
417,1,18,1,AA,1358,ORD,20.92,130,56.0,1395.0,0.0,"(7,[0],[1.0])",[1395.0]
418,6,6,0,B6,922,ORD,18.92,140,59.0,1395.0,0.0,"(7,[0],[1.0])",[1395.0]
419,3,9,3,UA,1147,ORD,14.75,151,33.0,1291.0,0.0,"(7,[0],[1.0])",[1291.0]
420,11,6,6,US,165,SJC,10.08,83,3.0,621.0,5.0,"(7,[5],[1.0])",[621.0]
421,11,21,0,AA,761,ORD,10.58,70,45.0,415.0,0.0,"(7,[0],[1.0])",[415.0]
422,10,26,3,OO,5444,SFO,17.83,66,19.0,307.0,1.0,"(7,[1],[1.0])",[307.0]
423,5,9,1,AA,194,SFO,13.83,335,126.0,4352.0,1.0,"(7,[1],[1.0])",[4352.0]
424,3,2,3,US,2175,LGA,13.0,79,-16.0,344.0,3.0,"(7,[3],[1.0])",[344.0]
425,10,20,4,OO,6760,ORD,11.18,76,-3.0,460.0,0.0,"(7,[0],[1.0])",[460.0]
426,7,7,4,AA,2420,ORD,7.0,165,-16.0,1802.0,0.0,"(7,[0],[1.0])",[1802.0]
427,10,6,4,UA,1226,ORD,8.32,112,16.0,1001.0,0.0,"(7,[0],[1.0])",[1001.0]
428,9,15,3,AA,201,JFK,6.42,360,22.0,3983.0,2.0,"(7,[2],[1.0])",[3983.0]
429,1,28,4,OO,5954,ORD,7.5,79,4.0,520.0,0.0,"(7,[0],[1.0])",[520.0]
430,2,31,1,US,4,ORD,10.67,233,73.0,2317.0,0.0,"(7,[0],[1.0])",[2317.0]
431,8,22,1,UA,501,SFO,10.75,90,-4.0,719.0,1.0,"(7,[1],[1.0])",[719.0]
432,5,20,5,OO,5792,SFO,15.15,120,-23.0,744.0,1.0,"(7,[1],[1.0])",[744.0]
433,10,24,1,UA,341,ORD,9.75,94,-17.0,669.0,0.0,"(7,[0],[1.0])",[669.0]
434,8,10,3,UA,1453,ORD,19.92,135,-3.0,1347.0,0.0,"(7,[0],[1.0])",[1347.0]
435,2,27,4,B6,209,JFK,12.08,372,70.0,3967.0,2.0,"(7,[2],[1.0])",[3967.0]
436,5,7,6,OO,6165,ORD,8.3,98,-14.0,744.0,0.0,"(7,[0],[1.0])",[744.0]
437,10,24,1,OO,5608,SFO,14.62,60,6.0,254.0,1.0,"(7,[1],[1.0])",[254.0]
438,3,11,5,UA,399,LGA,6.0,252,4.0,2606.0,3.0,"(7,[3],[1.0])",[2606.0]
439,3,4,5,UA,522,SFO,23.0,99,-2.0,885.0,1.0,"(7,[1],[1.0])",[885.0]
440,2,24,1,OO,6011,ORD,10.93,79,4.0,520.0,0.0,"(7,[0],[1.0])",[520.0]
441,6,10,4,US,1571,ORD,16.42,128,1.0,1091.0,0.0,"(7,[0],[1.0])",[1091.0]
442,10,1,6,OO,5790,SFO,16.98,58,21.0,246.0,1.0,"(7,[1],[1.0])",[246.0]
443,1,11,1,UA,676,ORD,10.0,128,131.0,1180.0,0.0,"(7,[0],[1.0])",[1180.0]
444,4,23,5,B6,91,JFK,15.92,373,79.0,4146.0,2.0,"(7,[2],[1.0])",[4146.0]
445,0,8,2,UA,311,SFO,12.47,87,88.0,599.0,1.0,"(7,[1],[1.0])",[599.0]
446,10,10,1,B6,263,SMF,9.17,83,-16.0,623.0,4.0,"(7,[4],[1.0])",[623.0]
447,9,1,3,US,204,SMF,9.25,112,5.0,1041.0,4.0,"(7,[4],[1.0])",[1041.0]
448,1,18,1,B6,290,SFO,15.58,105,-4.0,964.0,1.0,"(7,[1],[1.0])",[964.0]
449,5,5,4,UA,828,ORD,21.08,135,70.0,1395.0,0.0,"(7,[0],[1.0])",[1395.0]
450,1,17,0,OO,5982,ORD,20.92,55,,253.0,0.0,"(7,[0],[1.0])",[253.0]
451,3,26,6,AA,1639,JFK,19.0,245,23.0,2570.0,2.0,"(7,[2],[1.0])",[2570.0]
452,5,1,0,UA,139,ORD,9.97,273,42.0,2971.0,0.0,"(7,[0],[1.0])",[2971.0]
453,7,27,3,UA,220,SFO,16.13,307,,3893.0,1.0,"(7,[1],[1.0])",[3893.0]
454,1,2,6,AA,1248,ORD,6.67,110,,1091.0,0.0,"(7,[0],[1.0])",[1091.0]
455,0,13,0,OH,5526,JFK,20.58,108,,430.0,2.0,"(7,[2],[1.0])",[430.0]
456,7,13,3,WN,2621,SMF,21.17,75,-3.0,626.0,4.0,"(7,[4],[1.0])",[626.0]
457,8,21,0,AA,85,JFK,14.92,370,24.0,4162.0,2.0,"(7,[2],[1.0])",[4162.0]
458,11,13,6,AA,451,ORD,10.58,295,108.0,2971.0,0.0,"(7,[0],[1.0])",[2971.0]
459,4,19,1,AA,394,ORD,6.75,125,21.0,1180.0,0.0,"(7,[0],[1.0])",[1180.0]
460,6,21,1,OO,6171,ORD,9.82,213,20.0,2144.0,0.0,"(7,[0],[1.0])",[2144.0]
461,4,30,5,AA,1463,ORD,10.75,150,66.0,1429.0,0.0,"(7,[0],[1.0])",[1429.0]
462,1,28,4,OO,6750,ORD,6.5,75,-16.0,425.0,0.0,"(7,[0],[1.0])",[425.0]
463,5,30,1,OO,3912,SFO,13.0,108,56.0,964.0,1.0,"(7,[1],[1.0])",[964.0]
464,10,19,3,UA,473,ORD,19.93,271,-16.0,2778.0,0.0,"(7,[0],[1.0])",[2778.0]
465,9,29,3,WN,817,SMF,9.5,75,-7.0,626.0,4.0,"(7,[4],[1.0])",[626.0]
466,2,2,0,AA,39,SFO,8.33,340,-31.0,3859.0,1.0,"(7,[1],[1.0])",[3859.0]
467,8,27,6,OH,6794,JFK,12.92,81,45.0,301.0,2.0,"(7,[2],[1.0])",[301.0]
468,3,21,1,OH,5592,JFK,19.08,98,32.0,301.0,2.0,"(7,[2],[1.0])",[301.0]
469,6,24,4,UA,1220,SJC,7.88,156,-5.0,1526.0,5.0,"(7,[5],[1.0])",[1526.0]
470,2,28,5,WN,595,SJC,11.0,125,22.0,1122.0,5.0,"(7,[5],[1.0])",[1122.0]
471,11,25,4,HA,215,OGG,16.58,34,7.0,161.0,6.0,"(7,[6],[1.0])",[161.0]
472,2,9,0,WN,145,SJC,13.33,80,45.0,621.0,5.0,"(7,[5],[1.0])",[621.0]
473,3,21,1,US,1247,LGA,8.25,120,22.0,875.0,3.0,"(7,[3],[1.0])",[875.0]
474,6,27,0,OH,5735,JFK,8.5,102,3.0,367.0,2.0,"(7,[2],[1.0])",[367.0]
475,0,10,4,OH,5478,JFK,18.92,109,-29.0,232.0,2.0,"(7,[2],[1.0])",[232.0]
476,2,21,5,AA,1605,ORD,13.75,265,202.0,2773.0,0.0,"(7,[0],[1.0])",[2773.0]
477,0,26,6,UA,828,ORD,20.75,130,1.0,1395.0,0.0,"(7,[0],[1.0])",[1395.0]
478,11,24,3,B6,1087,JFK,21.67,130,40.0,871.0,2.0,"(7,[2],[1.0])",[871.0]
479,1,9,6,WN,939,SMF,17.42,80,-6.0,600.0,4.0,"(7,[4],[1.0])",[600.0]
480,2,12,3,B6,145,JFK,20.58,204,2.0,1728.0,2.0,"(7,[2],[1.0])",[1728.0]
481,4,19,1,WN,469,SMF,15.83,85,-10.0,772.0,4.0,"(7,[4],[1.0])",[772.0]
482,5,26,4,AA,394,ORD,6.75,125,18.0,1180.0,0.0,"(7,[0],[1.0])",[1180.0]
483,4,4,0,UA,888,SFO,11.5,86,36.0,542.0,1.0,"(7,[1],[1.0])",[542.0]
484,10,14,5,OO,6218,ORD,20.75,134,,1188.0,0.0,"(7,[0],[1.0])",[1188.0]
485,4,30,5,OO,5851,ORD,8.0,102,33.0,840.0,0.0,"(7,[0],[1.0])",[840.0]
486,8,22,1,UA,226,SFO,8.05,95,-12.0,542.0,1.0,"(7,[1],[1.0])",[542.0]
487,5,1,0,WN,1074,SMF,17.17,85,38.0,600.0,4.0,"(7,[4],[1.0])",[600.0]
488,2,20,4,B6,69,JFK,13.25,178,21.0,1720.0,2.0,"(7,[2],[1.0])",[1720.0]
489,7,19,2,OO,6485,ORD,18.48,94,-20.0,705.0,0.0,"(7,[0],[1.0])",[705.0]
490,0,21,1,WN,873,SJC,15.17,105,37.0,999.0,5.0,"(7,[5],[1.0])",[999.0]
491,11,16,2,AA,1487,ORD,10.0,255,18.0,2689.0,0.0,"(7,[0],[1.0])",[2689.0]
492,11,21,0,UA,885,ORD,8.05,278,82.0,2971.0,0.0,"(7,[0],[1.0])",[2971.0]
493,3,10,4,AA,2303,ORD,6.67,140,,1291.0,0.0,"(7,[0],[1.0])",[1291.0]
494,11,16,2,AA,1447,ORD,14.58,140,28.0,1347.0,0.0,"(7,[0],[1.0])",[1347.0]
495,3,25,5,WN,162,SMF,16.42,75,-2.0,626.0,4.0,"(7,[4],[1.0])",[626.0]
496,5,14,6,UA,385,ORD,15.25,86,24.0,538.0,0.0,"(7,[0],[1.0])",[538.0]
497,9,29,3,UA,1178,SMF,7.63,140,-9.0,1464.0,4.0,"(7,[4],[1.0])",[1464.0]
498,8,15,1,US,2116,LGA,7.0,66,,298.0,3.0,"(7,[3],[1.0])",[298.0]
499,4,6,2,B6,117,JFK,7.0,186,-12.0,1902.0,2.0,"(7,[2],[1.0])",[1902.0]
500,6,27,0,UA,463,ORD,22.65,82,,538.0,0.0,"(7,[0],[1.0])",[538.0]
501,6,23,3,UA,820,SFO,12.73,127,8.0,1093.0,1.0,"(7,[1],[1.0])",[1093.0]
