,id,job,name
2816,68721,Editor,Peter S. Elliot
2818,68721,Executive Producer,Victoria Alonso
2829,68721,Lighting Technician,Luke Kalteux
2830,12155,Director of Photography,Dariusz Wolski
2831,12155,Director,Tim Burton
2834,12155,Editor,Chris Lebenzon
2836,12155,Producer,Jennifer Todd
2837,12155,Producer,Suzanne Todd
2840,12155,Producer,Joe Roth
2841,12155,Executive Producer,Peter M. Tobyansen
2847,12155,Producer,Tom C. Peitzman
2848,12155,Art Direction,Seth Engstrom
2853,12155,Animation,Ian Blum
2856,36668,Producer,Ralph Winter
2860,36668,Casting,Coreen Mayrs
2866,36668,Costume Design,Judianna Makovsky
2873,36668,Director,Brett Ratner
2874,36668,Art Direction,Helen Jarvis
2878,36668,Costume Design,Lisa Tomczeszyn
2880,36668,Editor,Julia Wong
2884,36668,Executive Producer,John Palermo
2891,36668,Associate Producer,David Gorder
2895,62211,Executive Producer,John Lasseter
2897,62211,Screenplay,Daniel Gerson
2899,62211,Production Design,Ricky Nierva
2900,62211,Screenplay,Robert L. Baird
2903,62211,Director,Dan Scanlon
2905,62211,Executive Producer,Peter Doctor
2909,8373,Director,Michael Bay
2912,8373,Associate Producer,K.C. Hodenfield
2917,8373,Production Design,Nigel Phelps
2919,8373,Co-Producer,Kenny Bates
2920,8373,Editor,Roger Barton
2923,8373,Sound Re-Recording Mixer,Greg P. Russell
2926,8373,Executive Producer,Brian Goldner
2927,8373,Executive Producer,Mark Vahradian
2928,8373,Editor,Tom Muldoon
2929,8373,Music Editor,Ramiro Belgardt
2932,8373,Associate Producer,Matthew Cohan
2934,8373,Orchestrator,Kevin Kaska
2936,8373,Steadicam Operator,Jacques Jouffret
2937,8373,Stunts,Khristian Lupo
2942,8373,Supervising Sound Editor,Ethan Van der Ryn
2943,8373,Art Department Coordinator,Theresa Greene
2944,8373,Script Supervisor,Karen Golden
2946,8373,Dialogue Editor,Wayne Lemmer
2949,8373,Sound Re-Recording Mixer,Gary Summers
2955,8373,Animation,Erik Baker
2956,8373,Animation,Emilio Ghorayeb
2957,8373,Digital Effects Supervisor,Mike Marcuzzi
2960,8373,Stunts,Brian Avery
2964,91314,Editor,Paul Rubell
2965,91314,Director,Michael Bay
2966,91314,Executive Producer,Michael Bay
2967,91314,Producer,Don Murphy
2972,91314,Production Design,Jeffrey Beecroft
2977,91314,Set Decoration,Rosemary Brandenburg
2982,91314,Executive Producer,Mark Vahradian
2983,91314,Foley,Dawn Lunsford
2988,91314,Costume Design,Marie-Sylvie Deveau
2991,91314,Set Designer,Dean Wolcott
2993,91314,Director of Photography,Amir Mokri
3000,91314,Art Direction,Mark Walters
3002,91314,Sound Designer,John Marquis
3007,91314,Supervising Sound Editor,Erik Aadahl
3009,91314,Supervising Sound Editor,Ethan Van der Ryn
3010,91314,Special Effects Coordinator,Eric Frazier
3016,91314,Set Designer,Jeff Markwith
3022,91314,Visual Effects Producer,Ben Pickering
3024,91314,Visual Effects Producer,Dane Allan Smith
3051,68728,Director,Sam Raimi
3052,68728,Editor,Bob Murawski
3055,68728,Director of Photography,Peter Deming
3056,68728,Producer,Joe Roth
3058,68728,Screenplay,David Lindsay-Abaire
3059,68728,Art Direction,Domenic Silvestri
3060,68728,Executive Producer,Joshua Donen
3061,68728,Art Direction,Meghan C. Rogers
3066,68728,Production Design,Robert Stromberg
3067,68728,Art Direction,John Lord Booth III
3068,68728,Art Direction,Andrew L. Jones
3071,68728,Animation,Kevin Webb
3076,68728,Visual Effects,VFx Star
3083,102382,Producer,Avi Arad
3085,102382,Costume Design,Deborah Lynn Scott
3087,102382,Stunt Coordinator,James Armstrong
3092,102382,Story,Roberto Orci
3102,102382,Director,Marc Webb
3103,102382,Transportation Captain,James Fanning
3106,102382,Story,Jeff Pinkner
3111,102382,Art Direction,Kim Jennings
3113,102382,Camera Operator,Thomas Lappin
3116,102382,Foley,Robin Harlan
3118,102382,Makeup Department Head,Stephen M. Kelley
3120,102382,Property Master,Sandy Hamilton
3121,102382,Scenic Artist,Kathryn C. McGinnis
3124,102382,Art Department Coordinator,Douglas Poland
3129,102382,Set Designer,Noelle King
3132,102382,Dialogue Editor,Robert Troy
3133,102382,Sound Effects Editor,Luis Galdames
3137,102382,Boom Operator,Kira Smith
3141,102382,Visual Effects Producer,Kim Lee
3143,102382,Music Editor,Nevin Seus
3146,102382,Visual Effects Editor,Mark Herman
3147,102382,Assistant Art Director,Ryan Heck
3148,102382,Assistant Art Director,Malchus Janocko
3149,102382,Assistant Art Director,Mark Pollard
3158,102382,Leadman,Bruce Lee Gross
3161,102382,Camera Operator,William Klayer
3163,102382,Gaffer,Christopher Prampin
3164,102382,Set Costumer,Stephen Pardee
3166,102382,Digital Intermediate,Mandy Arnold
3171,102382,Animation,Avner Engel
3172,102382,Animation,Eddie Prickett
3175,102382,Compositors,Wayne Jaworskyj
3176,102382,Compositors,Jacob Jared Jones
3177,102382,Compositors,Joo-Hwan Park
3178,102382,VFX Artist,Aaron Williams
3179,102382,Compositors,Jessica Wolff
3180,20526,Screenplay,Steven Lisberger
3182,20526,Executive Producer,Donald Kushner
3186,20526,Costume Design,Michael Wilkinson
3188,20526,Set Decoration,Lin MacDonald
3191,20526,Producer,Sean Bailey
3194,20526,Music,Daft Punk
3197,20526,Director,Joseph Kosinski
3198,20526,Associate Producer,Bruce Franklin
3201,20526,Co-Producer,Justin Springer
3202,20526,Screenplay,Edward Kitsis
3204,20526,Costume Supervisor,Tangi Crawford
3205,20526,Animation,Erik Baker
3207,49013,Director,John Lasseter
3215,49013,Animation Director,Victor Navone
3216,49013,Supervising Animator,Dave Mullins
3217,49013,Associate Producer,Mark Nielsen
3220,49013,Director of Photography,Sharon Calahan
3221,49013,Original Story,Dan Fogelman
3223,49013,Original Music Composer,Michael Giacchino
3225,49013,Director,Brad Lewis
3228,49013,Editor,Stephen Schaffer
3231,49013,Casting,Natalie Lyon
3238,49013,Production Manager,Jake Martin
3240,49013,Characters,Robert Moyer
3241,49013,Script Supervisor,Victoria R. Manley
3243,49013,Additional Editing,Serena Warner
3247,44912,Director of Photography,Dion Beebe
3248,44912,Original Music Composer,James Newton Howard
3254,44912,Director,Martin Campbell
3256,44912,Supervising Art Director,François Audouy
3258,44912,Executive Producer,Herb Gains
3263,44912,Screenplay,Michael Green
3268,44912,Assistant Art Director,Rosa Palomo
3271,44912,Property Master,Andrew Petrotta
3278,44912,Art Department Coordinator,Heather Elwell
3279,44912,Makeup Artist,Elaine L. Offers
3280,44912,Hairstylist,Kelvin R. Trahan
3281,44912,Hairstylist,Cathrine A. Marcotte
3283,44912,Visual Effects,Hugo Dominguez
3288,44912,Art Direction,Iain McFadyen
3292,44912,Art Department Coordinator,Elizabeth Hershberger Gray
3294,10193,Story,Andrew Stanton
3295,10193,Director,Lee Unkrich
3302,10193,Producer,Darla K. Anderson
3306,10193,Layout,Mark Sanford
3310,10193,Editor,Ken Schretzmann
3314,10193,Screenplay,Michael Arndt
3315,10193,Thanks,Steve Jobs
3319,10193,Casting,Holly Dorff
3322,10193,Casting,Natalie Lyon
3323,10193,Art Direction,Daisuke 'Dice' Tsutsumi
3331,10193,Color Timer,Terry Claborn
3335,534,Editor,Conrad Buff IV
3338,534,Executive Producer,Joel B. Michaels
3343,534,Director,McG
3347,534,Sound Effects Editor,Roland N. Thai
3352,534,Director of Photography,Shane Hurlbut
3353,534,Associate Producer,Steve Gaub
3357,534,Storyboard,Steven E. Gordon
3359,534,Associate Producer,Bruce Franklin
3364,534,Costume Supervisor,Robert Q. Mathews
3365,534,Script Supervisor,Trudy Ramirez
3367,534,Art Department Coordinator,Carol Kiefer
3368,534,Dialogue Editor,David V. Butler
3370,534,Sound Designer,Ai-Ling Lee
3373,534,Still Photographer,Richard Foreman Jr.
3383,534,Transportation Captain,Cesar Angobaldo
3387,168259,Director,James Wan
3390,168259,Editor,Christian Wagner
3393,168259,Characters,Gary Scott Thompson
3396,168259,Casting,Anne McCarthy
3399,168259,Dialogue Editor,Anna MacKenzie
3400,168259,Producer,Vin Diesel
3402,168259,Production Design,Bill Brzeski
3404,168259,Writer,Chris Morgan
3405,168259,Second Unit Cinematographer,Igor Meglic
3406,168259,Director of Photography,Stephen F. Windon
3407,168259,Editor,Kirk M. Morri
3411,168259,Producer,Brandon Birtell
3423,168259,Casting,Kellie Roy
3424,168259,Makeup Department Head,James MacKinnon
3433,168259,Camera Operator,Maurice K. McGuire
3434,168259,Script Supervisor,Jody Blose
3439,168259,Additional Camera,Bob Gorelick
3448,168259,Camera Operator,Richard Latham
3458,168259,Camera Operator,Daniel Nichols
3463,168259,Rigging Gaffer,Tom Fendley
3466,168259,First Assistant Editor,Laura Steiger
3472,168259,Property Master,Douglas T. Madison
3474,168259,Art Department Coordinator,Kelly Richardson
3487,72190,Producer,Ian Bryce
3490,72190,Supervising Art Director,Jon Billington
3491,72190,Editor,Roger Barton
3493,72190,Director,Marc Forster
3497,72190,Costume Design,Mayes C. Rubeo
3498,72190,Producer,Dede Gardner
3499,72190,Executive Producer,Dana Goldberg
3500,72190,Screenstory,J. Michael Straczynski
3503,72190,Executive Producer,Paul Schwake
3508,72190,Executive Producer,Tim Headington
3519,127585,Associate Producer,Kathleen McGill
3526,127585,Director,Bryan Singer
3532,127585,Supervising Art Director,Michele Laliberte
3535,127585,Story,Simon Kinberg
3536,127585,Set Decoration,Gordon Sim
3537,127585,Sound Re-Recording Mixer,Ron Bartlett
3538,127585,Production Design,John Myhre
3540,127585,Story,Jane Goldman
3542,127585,Sound Designer,Chuck Michael
3545,127585,Sound Recordist,Patrick Rousseau
3546,127585,Makeup Artist,Ve Neill
3548,127585,Comic Book,Chris Claremont
3554,127585,Costume Supervisor,Bob Morgan
3556,127585,Foley,Dan O'Connell
3560,127585,Sound Effects Editor,Ai-Ling Lee
3564,127585,Art Direction,Félix Larivière-Charron
3566,127585,Makeup Department Head,Norma Hill-Patton
3572,127585,Dialogue Editor,Susan Dawes
3573,127585,Visual Effects Producer,Daniel Brimer
3574,127585,Visual Effects Supervisor,Paul Butterworth
3578,127585,Visual Effects Producer,Alice Cumbaa
3583,127585,Stunt Coordinator,James M. Churchman
3584,127585,Stunt Coordinator,Trevor Habberstad
3588,127585,Transportation Captain,John Bober
3591,127585,Script Supervisor,Christine Wilson
