date,lag_1_day,lag_2_day,lag_3_day,lag_4_day,lag_5_day,lag_6_day,lag_7_day,lag_8_day,lag_9_day,lag_10_day
2010-04-16,0.11398399727767053,0.10499895867862574,0.09526681689269526,0.09997464794744515,0.10324237479781796,0.10061948742417512,0.10939549826088155,0.1104711189146396,0.11128753580274832,0.1053454383911993
2010-04-19,0.10136921291190117,0.11398399727767053,0.10499895867862574,0.09526681689269526,0.09997464794744515,0.10324237479781796,0.10061948742417512,0.10939549826088155,0.1104711189146396,0.11128753580274832
2010-04-20,0.09418849352274476,0.10136921291190117,0.11398399727767053,0.10499895867862574,0.09526681689269526,0.09997464794744515,0.10324237479781796,0.10061948742417512,0.10939549826088155,0.1104711189146396
2010-04-21,0.07749751959324075,0.09418849352274476,0.10136921291190117,0.11398399727767053,0.10499895867862574,0.09526681689269526,0.09997464794744515,0.10324237479781796,0.10061948742417512,0.10939549826088155
2010-04-22,0.13584917477956046,0.07749751959324075,0.09418849352274476,0.10136921291190117,0.11398399727767053,0.10499895867862574,0.09526681689269526,0.09997464794744515,0.10324237479781796,0.10061948742417512
2010-04-23,0.15998511302806734,0.13584917477956046,0.07749751959324075,0.09418849352274476,0.10136921291190117,0.11398399727767053,0.10499895867862574,0.09526681689269526,0.09997464794744515,0.10324237479781796
2010-04-26,0.17054150467366844,0.15998511302806734,0.13584917477956046,0.07749751959324075,0.09418849352274476,0.10136921291190117,0.11398399727767053,0.10499895867862574,0.09526681689269526,0.09997464794744515
2010-04-27,0.15630878474377616,0.17054150467366844,0.15998511302806734,0.13584917477956046,0.07749751959324075,0.09418849352274476,0.10136921291190117,0.11398399727767053,0.10499895867862574,0.09526681689269526
2010-04-28,0.11686611973867446,0.15630878474377616,0.17054150467366844,0.15998511302806734,0.13584917477956046,0.07749751959324075,0.09418849352274476,0.10136921291190117,0.11398399727767053,0.10499895867862574
2010-04-29,0.10854686452154738,0.11686611973867446,0.15630878474377616,0.17054150467366844,0.15998511302806734,0.13584917477956046,0.07749751959324075,0.09418849352274476,0.10136921291190117,0.11398399727767053
2010-04-30,0.1319504954732978,0.10854686452154738,0.11686611973867446,0.15630878474377616,0.17054150467366844,0.15998511302806734,0.13584917477956046,0.07749751959324075,0.09418849352274476,0.10136921291190117
2010-05-03,0.09329478162127006,0.1319504954732978,0.10854686452154738,0.11686611973867446,0.15630878474377616,0.17054150467366844,0.15998511302806734,0.13584917477956046,0.07749751959324075,0.09418849352274476
2010-05-04,0.11029696926698515,0.09329478162127006,0.1319504954732978,0.10854686452154738,0.11686611973867446,0.15630878474377616,0.17054150467366844,0.15998511302806734,0.13584917477956046,0.07749751959324075
2010-05-05,0.07290321816613905,0.11029696926698515,0.09329478162127006,0.1319504954732978,0.10854686452154738,0.11686611973867446,0.15630878474377616,0.17054150467366844,0.15998511302806734,0.13584917477956046
2010-05-06,0.05773481821213854,0.07290321816613905,0.11029696926698515,0.09329478162127006,0.1319504954732978,0.10854686452154738,0.11686611973867446,0.15630878474377616,0.17054150467366844,0.15998511302806734
2010-05-07,0.014142775848945516,0.05773481821213854,0.07290321816613905,0.11029696926698515,0.09329478162127006,0.1319504954732978,0.10854686452154738,0.11686611973867446,0.15630878474377616,0.17054150467366844
2010-05-10,-0.030770528397376967,0.014142775848945516,0.05773481821213854,0.07290321816613905,0.11029696926698515,0.09329478162127006,0.1319504954732978,0.10854686452154738,0.11686611973867446,0.15630878474377616
2010-05-11,0.0427144682229351,-0.030770528397376967,0.014142775848945516,0.05773481821213854,0.07290321816613905,0.11029696926698515,0.09329478162127006,0.1319504954732978,0.10854686452154738,0.11686611973867446
2010-05-12,0.049769240350339174,0.0427144682229351,-0.030770528397376967,0.014142775848945516,0.05773481821213854,0.07290321816613905,0.11029696926698515,0.09329478162127006,0.1319504954732978,0.10854686452154738
2010-05-13,0.06896639714575559,0.049769240350339174,0.0427144682229351,-0.030770528397376967,0.014142775848945516,0.05773481821213854,0.07290321816613905,0.11029696926698515,0.09329478162127006,0.1319504954732978
2010-05-14,0.049585360145860485,0.06896639714575559,0.049769240350339174,0.0427144682229351,-0.030770528397376967,0.014142775848945516,0.05773481821213854,0.07290321816613905,0.11029696926698515,0.09329478162127006
2010-05-17,0.02753341677928136,0.049585360145860485,0.06896639714575559,0.049769240350339174,0.0427144682229351,-0.030770528397376967,0.014142775848945516,0.05773481821213854,0.07290321816613905,0.11029696926698515
2010-05-18,0.02579121875030711,0.02753341677928136,0.049585360145860485,0.06896639714575559,0.049769240350339174,0.0427144682229351,-0.030770528397376967,0.014142775848945516,0.05773481821213854,0.07290321816613905
2010-05-19,0.015190695897198772,0.02579121875030711,0.02753341677928136,0.049585360145860485,0.06896639714575559,0.049769240350339174,0.0427144682229351,-0.030770528397376967,0.014142775848945516,0.05773481821213854
2010-05-20,-0.003447985693379484,0.015190695897198772,0.02579121875030711,0.02753341677928136,0.049585360145860485,0.06896639714575559,0.049769240350339174,0.0427144682229351,-0.030770528397376967,0.014142775848945516
2010-05-21,-0.04776264422628165,-0.003447985693379484,0.015190695897198772,0.02579121875030711,0.02753341677928136,0.049585360145860485,0.06896639714575559,0.049769240350339174,0.0427144682229351,-0.030770528397376967
2010-05-24,-0.030605694974186293,-0.04776264422628165,-0.003447985693379484,0.015190695897198772,0.02579121875030711,0.02753341677928136,0.049585360145860485,0.06896639714575559,0.049769240350339174,0.0427144682229351
2010-05-25,-0.013998641311358959,-0.030605694974186293,-0.04776264422628165,-0.003447985693379484,0.015190695897198772,0.02579121875030711,0.02753341677928136,0.049585360145860485,0.06896639714575559,0.049769240350339174
2010-05-26,-0.021592591834466962,-0.013998641311358959,-0.030605694974186293,-0.04776264422628165,-0.003447985693379484,0.015190695897198772,0.02579121875030711,0.02753341677928136,0.049585360145860485,0.06896639714575559
2010-05-27,-0.026954213398592292,-0.021592591834466962,-0.013998641311358959,-0.030605694974186293,-0.04776264422628165,-0.003447985693379484,0.015190695897198772,0.02579121875030711,0.02753341677928136,0.049585360145860485
2010-05-28,0.008937871278324556,-0.026954213398592292,-0.021592591834466962,-0.013998641311358959,-0.030605694974186293,-0.04776264422628165,-0.003447985693379484,0.015190695897198772,0.02579121875030711,0.02753341677928136
2010-06-01,0.021183445797869592,0.008937871278324556,-0.026954213398592292,-0.021592591834466962,-0.013998641311358959,-0.030605694974186293,-0.04776264422628165,-0.003447985693379484,0.015190695897198772,0.02579121875030711
2010-06-02,0.03494596752587314,0.021183445797869592,0.008937871278324556,-0.026954213398592292,-0.021592591834466962,-0.013998641311358959,-0.030605694974186293,-0.04776264422628165,-0.003447985693379484,0.015190695897198772
2010-06-03,0.04506209297698134,0.03494596752587314,0.021183445797869592,0.008937871278324556,-0.026954213398592292,-0.021592591834466962,-0.013998641311358959,-0.030605694974186293,-0.04776264422628165,-0.003447985693379484
2010-06-04,0.039312131174064555,0.04506209297698134,0.03494596752587314,0.021183445797869592,0.008937871278324556,-0.026954213398592292,-0.021592591834466962,-0.013998641311358959,-0.030605694974186293,-0.04776264422628165
2010-06-07,0.008663540399180648,0.039312131174064555,0.04506209297698134,0.03494596752587314,0.021183445797869592,0.008937871278324556,-0.026954213398592292,-0.021592591834466962,-0.013998641311358959,-0.030605694974186293
2010-06-08,-0.012532694825270219,0.008663540399180648,0.039312131174064555,0.04506209297698134,0.03494596752587314,0.021183445797869592,0.008937871278324556,-0.026954213398592292,-0.021592591834466962,-0.013998641311358959
2010-06-09,-0.019723711461399302,-0.012532694825270219,0.008663540399180648,0.039312131174064555,0.04506209297698134,0.03494596752587314,0.021183445797869592,0.008937871278324556,-0.026954213398592292,-0.021592591834466962
2010-06-10,-0.04448930377727412,-0.019723711461399302,-0.012532694825270219,0.008663540399180648,0.039312131174064555,0.04506209297698134,0.03494596752587314,0.021183445797869592,0.008937871278324556,-0.026954213398592292
2010-06-11,-0.015522052062456658,-0.04448930377727412,-0.019723711461399302,-0.012532694825270219,0.008663540399180648,0.039312131174064555,0.04506209297698134,0.03494596752587314,0.021183445797869592,0.008937871278324556
2010-06-14,-0.0038920059650981993,-0.015522052062456658,-0.04448930377727412,-0.019723711461399302,-0.012532694825270219,0.008663540399180648,0.039312131174064555,0.04506209297698134,0.03494596752587314,0.021183445797869592
2010-06-15,-0.0014811284782196594,-0.0038920059650981993,-0.015522052062456658,-0.04448930377727412,-0.019723711461399302,-0.012532694825270219,0.008663540399180648,0.039312131174064555,0.04506209297698134,0.03494596752587314
2010-06-16,0.019023357405253554,-0.0014811284782196594,-0.0038920059650981993,-0.015522052062456658,-0.04448930377727412,-0.019723711461399302,-0.012532694825270219,0.008663540399180648,0.039312131174064555,0.04506209297698134
2010-06-17,0.04709789303188892,0.019023357405253554,-0.0014811284782196594,-0.0038920059650981993,-0.015522052062456658,-0.04448930377727412,-0.019723711461399302,-0.012532694825270219,0.008663540399180648,0.039312131174064555
2010-06-18,0.06434064154934518,0.04709789303188892,0.019023357405253554,-0.0014811284782196594,-0.0038920059650981993,-0.015522052062456658,-0.04448930377727412,-0.019723711461399302,-0.012532694825270219,0.008663540399180648
2010-06-21,0.07237219928431189,0.06434064154934518,0.04709789303188892,0.019023357405253554,-0.0014811284782196594,-0.0038920059650981993,-0.015522052062456658,-0.04448930377727412,-0.019723711461399302,-0.012532694825270219
2010-06-22,0.056768855058029685,0.07237219928431189,0.06434064154934518,0.04709789303188892,0.019023357405253554,-0.0014811284782196594,-0.0038920059650981993,-0.015522052062456658,-0.04448930377727412,-0.019723711461399302
2010-06-23,0.07109120075606316,0.056768855058029685,0.07237219928431189,0.06434064154934518,0.04709789303188892,0.019023357405253554,-0.0014811284782196594,-0.0038920059650981993,-0.015522052062456658,-0.04448930377727412
2010-06-24,0.05857302517342768,0.07109120075606316,0.056768855058029685,0.07237219928431189,0.06434064154934518,0.04709789303188892,0.019023357405253554,-0.0014811284782196594,-0.0038920059650981993,-0.015522052062456658
2010-06-25,0.04989157818465842,0.05857302517342768,0.07109120075606316,0.056768855058029685,0.07237219928431189,0.06434064154934518,0.04709789303188892,0.019023357405253554,-0.0014811284782196594,-0.0038920059650981993
2010-06-28,0.04087731169374396,0.04989157818465842,0.05857302517342768,0.07109120075606316,0.056768855058029685,0.07237219928431189,0.06434064154934518,0.04709789303188892,0.019023357405253554,-0.0014811284782196594
2010-06-29,0.046534308684282724,0.04087731169374396,0.04989157818465842,0.05857302517342768,0.07109120075606316,0.056768855058029685,0.07237219928431189,0.06434064154934518,0.04709789303188892,0.019023357405253554
2010-06-30,-0.0009749491577818532,0.046534308684282724,0.04087731169374396,0.04989157818465842,0.05857302517342768,0.07109120075606316,0.056768855058029685,0.07237219928431189,0.06434064154934518,0.04709789303188892
2010-07-01,-0.01882399280647028,-0.0009749491577818532,0.046534308684282724,0.04087731169374396,0.04989157818465842,0.05857302517342768,0.07109120075606316,0.056768855058029685,0.07237219928431189,0.06434064154934518
2010-07-02,-0.030288955961307897,-0.01882399280647028,-0.0009749491577818532,0.046534308684282724,0.04087731169374396,0.04989157818465842,0.05857302517342768,0.07109120075606316,0.056768855058029685,0.07237219928431189
2010-07-06,-0.036513951810788425,-0.030288955961307897,-0.01882399280647028,-0.0009749491577818532,0.046534308684282724,0.04087731169374396,0.04989157818465842,0.05857302517342768,0.07109120075606316,0.056768855058029685
2010-07-07,-0.030994206242177552,-0.036513951810788425,-0.030288955961307897,-0.01882399280647028,-0.0009749491577818532,0.046534308684282724,0.04087731169374396,0.04989157818465842,0.05857302517342768,0.07109120075606316
2010-07-08,0.008675849839079668,-0.030994206242177552,-0.036513951810788425,-0.030288955961307897,-0.01882399280647028,-0.0009749491577818532,0.046534308684282724,0.04087731169374396,0.04989157818465842,0.05857302517342768
2010-07-09,0.006197802704718754,0.008675849839079668,-0.030994206242177552,-0.036513951810788425,-0.030288955961307897,-0.01882399280647028,-0.0009749491577818532,0.046534308684282724,0.04087731169374396,0.04989157818465842
2010-07-12,0.012567571692702334,0.006197802704718754,0.008675849839079668,-0.030994206242177552,-0.036513951810788425,-0.030288955961307897,-0.01882399280647028,-0.0009749491577818532,0.046534308684282724,0.04087731169374396
2010-07-13,0.0033537546910729766,0.012567571692702334,0.006197802704718754,0.008675849839079668,-0.030994206242177552,-0.036513951810788425,-0.030288955961307897,-0.01882399280647028,-0.0009749491577818532,0.046534308684282724
2010-07-14,-0.018396211947784756,0.0033537546910729766,0.012567571692702334,0.006197802704718754,0.008675849839079668,-0.030994206242177552,-0.036513951810788425,-0.030288955961307897,-0.01882399280647028,-0.0009749491577818532
2010-07-15,-0.014532335629720367,-0.018396211947784756,0.0033537546910729766,0.012567571692702334,0.006197802704718754,0.008675849839079668,-0.030994206242177552,-0.036513951810788425,-0.030288955961307897,-0.01882399280647028
2010-07-16,-0.0195597042890621,-0.014532335629720367,-0.018396211947784756,0.0033537546910729766,0.012567571692702334,0.006197802704718754,0.008675849839079668,-0.030994206242177552,-0.036513951810788425,-0.030288955961307897
2010-07-19,-0.025906242496136166,-0.0195597042890621,-0.014532335629720367,-0.018396211947784756,0.0033537546910729766,0.012567571692702334,0.006197802704718754,0.008675849839079668,-0.030994206242177552,-0.036513951810788425
2010-07-20,-0.04390537173464176,-0.025906242496136166,-0.0195597042890621,-0.014532335629720367,-0.018396211947784756,0.0033537546910729766,0.012567571692702334,0.006197802704718754,0.008675849839079668,-0.030994206242177552
2010-07-21,-0.019658259796580643,-0.04390537173464176,-0.025906242496136166,-0.0195597042890621,-0.014532335629720367,-0.018396211947784756,0.0033537546910729766,0.012567571692702334,0.006197802704718754,0.008675849839079668
2010-07-22,-0.011018544525933935,-0.019658259796580643,-0.04390537173464176,-0.025906242496136166,-0.0195597042890621,-0.014532335629720367,-0.018396211947784756,0.0033537546910729766,0.012567571692702334,0.006197802704718754
2010-07-23,0.006669759010524568,-0.011018544525933935,-0.019658259796580643,-0.04390537173464176,-0.025906242496136166,-0.0195597042890621,-0.014532335629720367,-0.018396211947784756,0.0033537546910729766,0.012567571692702334
2010-07-26,0.00874646053337733,0.006669759010524568,-0.011018544525933935,-0.019658259796580643,-0.04390537173464176,-0.025906242496136166,-0.0195597042890621,-0.014532335629720367,-0.018396211947784756,0.0033537546910729766
2010-07-27,0.00552588703759477,0.00874646053337733,0.006669759010524568,-0.011018544525933935,-0.019658259796580643,-0.04390537173464176,-0.025906242496136166,-0.0195597042890621,-0.014532335629720367,-0.018396211947784756
2010-07-28,0.023896644260373884,0.00552588703759477,0.00874646053337733,0.006669759010524568,-0.011018544525933935,-0.019658259796580643,-0.04390537173464176,-0.025906242496136166,-0.0195597042890621,-0.014532335629720367
2010-07-29,0.011472834539621684,0.023896644260373884,0.00552588703759477,0.00874646053337733,0.006669759010524568,-0.011018544525933935,-0.019658259796580643,-0.04390537173464176,-0.025906242496136166,-0.0195597042890621
2010-07-30,0.0007237035265032042,0.011472834539621684,0.023896644260373884,0.00552588703759477,0.00874646053337733,0.006669759010524568,-0.011018544525933935,-0.019658259796580643,-0.04390537173464176,-0.025906242496136166
2010-08-02,-0.002113585838164792,0.0007237035265032042,0.011472834539621684,0.023896644260373884,0.00552588703759477,0.00874646053337733,0.006669759010524568,-0.011018544525933935,-0.019658259796580643,-0.04390537173464176
2010-08-03,0.015599743149764433,-0.002113585838164792,0.0007237035265032042,0.011472834539621684,0.023896644260373884,0.00552588703759477,0.00874646053337733,0.006669759010524568,-0.011018544525933935,-0.019658259796580643
2010-08-04,0.014808966972701058,0.015599743149764433,-0.002113585838164792,0.0007237035265032042,0.011472834539621684,0.023896644260373884,0.00552588703759477,0.00874646053337733,0.006669759010524568,-0.011018544525933935
2010-08-05,0.017603331598056972,0.014808966972701058,0.015599743149764433,-0.002113585838164792,0.0007237035265032042,0.011472834539621684,0.023896644260373884,0.00552588703759477,0.00874646053337733,0.006669759010524568
2010-08-06,0.010666880127701967,0.017603331598056972,0.014808966972701058,0.015599743149764433,-0.002113585838164792,0.0007237035265032042,0.011472834539621684,0.023896644260373884,0.00552588703759477,0.00874646053337733
2010-08-09,0.003337414807008227,0.010666880127701967,0.017603331598056972,0.014808966972701058,0.015599743149764433,-0.002113585838164792,0.0007237035265032042,0.011472834539621684,0.023896644260373884,0.00552588703759477
2010-08-10,0.009084289798190837,0.003337414807008227,0.010666880127701967,0.017603331598056972,0.014808966972701058,0.015599743149764433,-0.002113585838164792,0.0007237035265032042,0.011472834539621684,0.023896644260373884
2010-08-11,-0.000674660553965435,0.009084289798190837,0.003337414807008227,0.010666880127701967,0.017603331598056972,0.014808966972701058,0.015599743149764433,-0.002113585838164792,0.0007237035265032042,0.011472834539621684
2010-08-12,-0.03616620467971891,-0.000674660553965435,0.009084289798190837,0.003337414807008227,0.010666880127701967,0.017603331598056972,0.014808966972701058,0.015599743149764433,-0.002113585838164792,0.0007237035265032042
2010-08-13,-0.028364934109962228,-0.03616620467971891,-0.000674660553965435,0.009084289798190837,0.003337414807008227,0.010666880127701967,0.017603331598056972,0.014808966972701058,0.015599743149764433,-0.002113585838164792
2010-08-16,-0.036831824888763014,-0.028364934109962228,-0.03616620467971891,-0.000674660553965435,0.009084289798190837,0.003337414807008227,0.010666880127701967,0.017603331598056972,0.014808966972701058,0.015599743149764433
2010-08-17,-0.0401006333574062,-0.036831824888763014,-0.028364934109962228,-0.03616620467971891,-0.000674660553965435,0.009084289798190837,0.003337414807008227,0.010666880127701967,0.017603331598056972,0.014808966972701058
2010-08-18,-0.021124773246857194,-0.0401006333574062,-0.036831824888763014,-0.028364934109962228,-0.03616620467971891,-0.000674660553965435,0.009084289798190837,0.003337414807008227,0.010666880127701967,0.017603331598056972
2010-08-19,-0.014703931009422086,-0.021124773246857194,-0.0401006333574062,-0.036831824888763014,-0.028364934109962228,-0.03616620467971891,-0.000674660553965435,0.009084289798190837,0.003337414807008227,0.010666880127701967
2010-08-20,-0.025382215791839906,-0.014703931009422086,-0.021124773246857194,-0.0401006333574062,-0.036831824888763014,-0.028364934109962228,-0.03616620467971891,-0.000674660553965435,0.009084289798190837,0.003337414807008227
2010-08-23,-0.024452912945195793,-0.025382215791839906,-0.014703931009422086,-0.021124773246857194,-0.0401006333574062,-0.036831824888763014,-0.028364934109962228,-0.03616620467971891,-0.000674660553965435,0.009084289798190837
2010-08-24,-0.037814174668721494,-0.024452912945195793,-0.025382215791839906,-0.014703931009422086,-0.021124773246857194,-0.0401006333574062,-0.036831824888763014,-0.028364934109962228,-0.03616620467971891,-0.000674660553965435
2010-08-25,-0.05866640489636367,-0.037814174668721494,-0.024452912945195793,-0.025382215791839906,-0.014703931009422086,-0.021124773246857194,-0.0401006333574062,-0.036831824888763014,-0.028364934109962228,-0.03616620467971891
2010-08-26,-0.04549387842558924,-0.05866640489636367,-0.037814174668721494,-0.024452912945195793,-0.025382215791839906,-0.014703931009422086,-0.021124773246857194,-0.0401006333574062,-0.036831824888763014,-0.028364934109962228
2010-08-27,-0.054927816937918685,-0.04549387842558924,-0.05866640489636367,-0.037814174668721494,-0.024452912945195793,-0.025382215791839906,-0.014703931009422086,-0.021124773246857194,-0.0401006333574062,-0.036831824888763014
2010-08-30,-0.04887072920832226,-0.054927816937918685,-0.04549387842558924,-0.05866640489636367,-0.037814174668721494,-0.024452912945195793,-0.025382215791839906,-0.014703931009422086,-0.021124773246857194,-0.0401006333574062
2010-08-31,-0.044893798883264203,-0.04887072920832226,-0.054927816937918685,-0.04549387842558924,-0.05866640489636367,-0.037814174668721494,-0.024452912945195793,-0.025382215791839906,-0.014703931009422086,-0.021124773246857194
2010-09-01,-0.04193749257569563,-0.044893798883264203,-0.04887072920832226,-0.054927816937918685,-0.04549387842558924,-0.05866640489636367,-0.037814174668721494,-0.024452912945195793,-0.025382215791839906,-0.014703931009422086
2010-09-02,-0.011889263874453444,-0.04193749257569563,-0.044893798883264203,-0.04887072920832226,-0.054927816937918685,-0.04549387842558924,-0.05866640489636367,-0.037814174668721494,-0.024452912945195793,-0.025382215791839906
2010-09-03,-0.003844021297461435,-0.011889263874453444,-0.04193749257569563,-0.044893798883264203,-0.04887072920832226,-0.054927816937918685,-0.04549387842558924,-0.05866640489636367,-0.037814174668721494,-0.024452912945195793
2010-09-07,0.023000229048880754,-0.003844021297461435,-0.011889263874453444,-0.04193749257569563,-0.044893798883264203,-0.04887072920832226,-0.054927816937918685,-0.04549387842558924,-0.05866640489636367,-0.037814174668721494
2010-09-08,0.01905218081027328,0.023000229048880754,-0.003844021297461435,-0.011889263874453444,-0.04193749257569563,-0.044893798883264203,-0.04887072920832226,-0.054927816937918685,-0.04549387842558924,-0.05866640489636367
2010-09-09,0.038617945457118136,0.01905218081027328,0.023000229048880754,-0.003844021297461435,-0.011889263874453444,-0.04193749257569563,-0.044893798883264203,-0.04887072920832226,-0.054927816937918685,-0.04549387842558924
2010-09-10,0.03813894059008281,0.038617945457118136,0.01905218081027328,0.023000229048880754,-0.003844021297461435,-0.011889263874453444,-0.04193749257569563,-0.044893798883264203,-0.04887072920832226,-0.054927816937918685
2010-09-13,0.038259927805855,0.03813894059008281,0.038617945457118136,0.01905218081027328,0.023000229048880754,-0.003844021297461435,-0.011889263874453444,-0.04193749257569563,-0.044893798883264203,-0.04887072920832226
2010-09-14,0.05113270611181796,0.038259927805855,0.03813894059008281,0.038617945457118136,0.01905218081027328,0.023000229048880754,-0.003844021297461435,-0.011889263874453444,-0.04193749257569563,-0.044893798883264203
2010-09-15,0.0528672108965655,0.05113270611181796,0.038259927805855,0.03813894059008281,0.038617945457118136,0.01905218081027328,0.023000229048880754,-0.003844021297461435,-0.011889263874453444,-0.04193749257569563
2010-09-16,0.059625496111620206,0.0528672108965655,0.05113270611181796,0.038259927805855,0.03813894059008281,0.038617945457118136,0.01905218081027328,0.023000229048880754,-0.003844021297461435,-0.011889263874453444
2010-09-17,0.0827862606333683,0.059625496111620206,0.0528672108965655,0.05113270611181796,0.038259927805855,0.03813894059008281,0.038617945457118136,0.01905218081027328,0.023000229048880754,-0.003844021297461435
2010-09-20,0.07619218655751757,0.0827862606333683,0.059625496111620206,0.0528672108965655,0.05113270611181796,0.038259927805855,0.03813894059008281,0.038617945457118136,0.01905218081027328,0.023000229048880754
2010-09-21,0.10520156891102946,0.07619218655751757,0.0827862606333683,0.059625496111620206,0.0528672108965655,0.05113270611181796,0.038259927805855,0.03813894059008281,0.038617945457118136,0.01905218081027328
2010-09-22,0.10466155439163524,0.10520156891102946,0.07619218655751757,0.0827862606333683,0.059625496111620206,0.0528672108965655,0.05113270611181796,0.038259927805855,0.03813894059008281,0.038617945457118136
2010-09-23,0.1179577687842268,0.10466155439163524,0.10520156891102946,0.07619218655751757,0.0827862606333683,0.059625496111620206,0.0528672108965655,0.05113270611181796,0.038259927805855,0.03813894059008281
2010-09-24,0.11951558816875787,0.1179577687842268,0.10466155439163524,0.10520156891102946,0.07619218655751757,0.0827862606333683,0.059625496111620206,0.0528672108965655,0.05113270611181796,0.038259927805855
2010-09-27,0.12923328277607724,0.11951558816875787,0.1179577687842268,0.10466155439163524,0.10520156891102946,0.07619218655751757,0.0827862606333683,0.059625496111620206,0.0528672108965655,0.05113270611181796
2010-09-28,0.12085863688947844,0.12923328277607724,0.11951558816875787,0.1179577687842268,0.10466155439163524,0.10520156891102946,0.07619218655751757,0.0827862606333683,0.059625496111620206,0.0528672108965655
2010-09-29,0.10111955781087549,0.12085863688947844,0.12923328277607724,0.11951558816875787,0.1179577687842268,0.10466155439163524,0.10520156891102946,0.07619218655751757,0.0827862606333683,0.059625496111620206
2010-09-30,0.10037719886328768,0.10111955781087549,0.12085863688947844,0.12923328277607724,0.11951558816875787,0.1179577687842268,0.10466155439163524,0.10520156891102946,0.07619218655751757,0.0827862606333683
2010-10-01,0.0839200958528744,0.10037719886328768,0.10111955781087549,0.12085863688947844,0.12923328277607724,0.11951558816875787,0.1179577687842268,0.10466155439163524,0.10520156891102946,0.07619218655751757
2010-10-04,0.07689572870434516,0.0839200958528744,0.10037719886328768,0.10111955781087549,0.12085863688947844,0.12923328277607724,0.11951558816875787,0.1179577687842268,0.10466155439163524,0.10520156891102946
2010-10-05,0.0597828039099253,0.07689572870434516,0.0839200958528744,0.10037719886328768,0.10111955781087549,0.12085863688947844,0.12923328277607724,0.11951558816875787,0.1179577687842268,0.10466155439163524
2010-10-06,0.09715073825484853,0.0597828039099253,0.07689572870434516,0.0839200958528744,0.10037719886328768,0.10111955781087549,0.12085863688947844,0.12923328277607724,0.11951558816875787,0.1179577687842268
2010-10-07,0.09495197113239955,0.09715073825484853,0.0597828039099253,0.07689572870434516,0.0839200958528744,0.10037719886328768,0.10111955781087549,0.12085863688947844,0.12923328277607724,0.11951558816875787
2010-10-08,0.09093493275973785,0.09495197113239955,0.09715073825484853,0.0597828039099253,0.07689572870434516,0.0839200958528744,0.10037719886328768,0.10111955781087549,0.12085863688947844,0.12923328277607724
2010-10-11,0.10522796800743714,0.09093493275973785,0.09495197113239955,0.09715073825484853,0.0597828039099253,0.07689572870434516,0.0839200958528744,0.10037719886328768,0.10111955781087549,0.12085863688947844
2010-10-12,0.10528635743417294,0.10522796800743714,0.09093493275973785,0.09495197113239955,0.09715073825484853,0.0597828039099253,0.07689572870434516,0.0839200958528744,0.10037719886328768,0.10111955781087549
2010-10-13,0.11209427889344672,0.10528635743417294,0.10522796800743714,0.09093493275973785,0.09495197113239955,0.09715073825484853,0.0597828039099253,0.07689572870434516,0.0839200958528744,0.10037719886328768
2010-10-14,0.11310322875546501,0.11209427889344672,0.10528635743417294,0.10522796800743714,0.09093493275973785,0.09495197113239955,0.09715073825484853,0.0597828039099253,0.07689572870434516,0.0839200958528744
2010-10-15,0.11615493527334395,0.11310322875546501,0.11209427889344672,0.10528635743417294,0.10522796800743714,0.09093493275973785,0.09495197113239955,0.09715073825484853,0.0597828039099253,0.07689572870434516
2010-10-18,0.1563082736424979,0.11615493527334395,0.11310322875546501,0.11209427889344672,0.10528635743417294,0.10522796800743714,0.09093493275973785,0.09495197113239955,0.09715073825484853,0.0597828039099253
2010-10-19,0.16116416668424904,0.1563082736424979,0.11615493527334395,0.11310322875546501,0.11209427889344672,0.10528635743417294,0.10522796800743714,0.09093493275973785,0.09495197113239955,0.09715073825484853
2010-10-20,0.1225022797337361,0.16116416668424904,0.1563082736424979,0.11615493527334395,0.11310322875546501,0.11209427889344672,0.10528635743417294,0.10522796800743714,0.09093493275973785,0.09495197113239955
2010-10-21,0.1190352765413301,0.1225022797337361,0.16116416668424904,0.1563082736424979,0.11615493527334395,0.11310322875546501,0.11209427889344672,0.10528635743417294,0.10522796800743714,0.09093493275973785
2010-10-22,0.10846776056604311,0.1190352765413301,0.1225022797337361,0.16116416668424904,0.1563082736424979,0.11615493527334395,0.11310322875546501,0.11209427889344672,0.10528635743417294,0.10522796800743714
2010-10-25,0.0941693480770739,0.10846776056604311,0.1190352765413301,0.1225022797337361,0.16116416668424904,0.1563082736424979,0.11615493527334395,0.11310322875546501,0.11209427889344672,0.10528635743417294
2010-10-26,0.09248035867228246,0.0941693480770739,0.10846776056604311,0.1190352765413301,0.1225022797337361,0.16116416668424904,0.1563082736424979,0.11615493527334395,0.11310322875546501,0.11209427889344672
2010-10-27,0.0831682338277196,0.09248035867228246,0.0941693480770739,0.10846776056604311,0.1190352765413301,0.1225022797337361,0.16116416668424904,0.1563082736424979,0.11615493527334395,0.11310322875546501
2010-10-28,0.0760933125465496,0.0831682338277196,0.09248035867228246,0.0941693480770739,0.10846776056604311,0.1190352765413301,0.1225022797337361,0.16116416668424904,0.1563082736424979,0.11615493527334395
2010-10-29,0.061567988210291025,0.0760933125465496,0.0831682338277196,0.09248035867228246,0.0941693480770739,0.10846776056604311,0.1190352765413301,0.1225022797337361,0.16116416668424904,0.1563082736424979
